order_id,customer_id,order_number,order_date,required_date,shipped_date,status,total_amount,tax_amount,shipping_fee,payment_method,shipping_provider,tracking_number,source_channel,notes
ORD-0241905-7C09,CUST-489520-91C6,PO-241905,2024-05-30 04:03:11,2024-06-04 04:03:11,2024-06-01 04:03:11,Delivered,424.83,31.47,0.00,Credit Card,UPS,1Z241905,Web,
ORD-0241906-0187,CUST-039136-6977,PO-241906,2024-09-27 10:40:37,2024-10-02 10:40:37,2024-09-29 10:40:37,Delivered,1038.02,76.89,0.00,Credit Card,UPS,1Z241906,Web,
ORD-0241907-D244,CUST-034646-37FE,PO-241907,2023-08-22 06:31:40,2023-08-27 06:31:40,2023-08-24 06:31:40,Delivered,411.02,30.45,0.00,Credit Card,UPS,1Z241907,Web,
ORD-0241908-1129,CUST-036730-0F6C,PO-241908,2024-07-10 00:20:26,2024-07-15 00:20:26,2024-07-12 00:20:26,Delivered,708.29,52.47,0.00,Credit Card,UPS,1Z241908,Web,
ORD-0241909-7EFD,CUST-162417-FF31,PO-241909,2026-04-27 14:00:52,2026-05-02 14:00:52,2026-04-29 14:00:52,Delivered,264.1,19.56,0.00,Credit Card,UPS,1Z241909,Web,
ORD-0241910-225C,CUST-163974-AA1B,PO-241910,2025-12-11 10:14:42,2025-12-16 10:14:42,2025-12-13 10:14:42,Delivered,225.34,16.69,0.00,Credit Card,UPS,1Z241910,Web,
ORD-0241911-EB13,CUST-106398-B14F,PO-241911,2025-01-09 05:12:18,2025-01-14 05:12:18,2025-01-11 05:12:18,Delivered,535.18,39.64,0.00,Credit Card,UPS,1Z241911,Web,
ORD-0241912-BB03,CUST-074244-F888,PO-241912,2025-02-15 17:12:43,2025-02-20 17:12:43,,Processing,1460.89,108.21,0.00,Credit Card,,,Web,
ORD-0241913-64C5,CUST-252747-EE93,PO-241913,2025-09-08 05:29:01,2025-09-13 05:29:01,,Pending,1195.53,88.56,0.00,Credit Card,,,Web,
ORD-0241914-473A,CUST-496860-B39B,PO-241914,2025-05-24 08:44:24,2025-05-29 08:44:24,2025-05-26 08:44:24,Delivered,568.32,42.1,0.00,Credit Card,UPS,1Z241914,Web,
ORD-0241915-11B7,CUST-192666-E792,PO-241915,2023-09-10 11:29:47,2023-09-15 11:29:47,2023-09-12 11:29:47,Shipped,821.92,60.88,0.00,Credit Card,UPS,1Z241915,Web,
ORD-0241916-A99E,CUST-250844-B38C,PO-241916,2026-05-22 14:08:46,2026-05-27 14:08:46,2026-05-24 14:08:46,Delivered,432.99,32.07,0.00,Credit Card,UPS,1Z241916,Web,
ORD-0241917-FE26,CUST-456895-8081,PO-241917,2024-04-14 03:08:03,2024-04-19 03:08:03,,Processing,334.3,24.76,0.00,Credit Card,,,Web,
ORD-0241918-CDED,CUST-285319-D8B1,PO-241918,2024-06-20 13:52:28,2024-06-25 13:52:28,,Processing,602.07,44.6,0.00,Credit Card,,,Web,
ORD-0241919-F3DE,CUST-388093-CCD6,PO-241919,2024-12-19 23:32:29,2024-12-24 23:32:29,,Pending,448.57,33.23,0.00,Credit Card,,,Web,
ORD-0241920-F4B4,CUST-168981-C407,PO-241920,2026-04-18 06:39:28,2026-04-23 06:39:28,2026-04-20 06:39:28,Delivered,204.77,15.17,0.00,Credit Card,UPS,1Z241920,Web,
ORD-0241921-BE59,CUST-132098-A638,PO-241921,2024-08-07 17:37:13,2024-08-12 17:37:13,2024-08-09 17:37:13,Delivered,525.37,38.92,0.00,Credit Card,UPS,1Z241921,Web,
ORD-0241922-EAF1,CUST-121034-3A73,PO-241922,2025-03-05 17:22:39,2025-03-10 17:22:39,2025-03-07 17:22:39,Shipped,701.76,51.98,0.00,Credit Card,UPS,1Z241922,Web,
ORD-0241923-93D6,CUST-149624-6186,PO-241923,2026-03-24 21:25:28,2026-03-29 21:25:28,,Processing,1807.82,133.91,0.00,Credit Card,,,Web,
ORD-0241924-BAE6,CUST-450547-AD02,PO-241924,2024-06-15 12:47:20,2024-06-20 12:47:20,,Processing,753.01,55.78,0.00,Credit Card,,,Web,
ORD-0241925-C2D7,CUST-382851-5459,PO-241925,2026-01-17 18:15:29,2026-01-22 18:15:29,,Processing,1075.74,79.68,0.00,Credit Card,,,Web,
ORD-0241926-7A9A,CUST-249735-C71D,PO-241926,2023-11-16 19:56:10,2023-11-21 19:56:10,2023-11-18 19:56:10,Delivered,400.87,29.69,0.00,Credit Card,UPS,1Z241926,Web,
ORD-0241927-2D1A,CUST-302016-9A78,PO-241927,2025-10-03 12:48:27,2025-10-08 12:48:27,2025-10-05 12:48:27,Shipped,399.28,29.58,0.00,Credit Card,UPS,1Z241927,Web,
ORD-0241928-4DA9,CUST-106723-7D95,PO-241928,2026-03-19 18:56:09,2026-03-24 18:56:09,2026-03-21 18:56:09,Shipped,565.75,41.91,0.00,Credit Card,UPS,1Z241928,Web,
ORD-0241929-97B0,CUST-437142-0474,PO-241929,2025-06-18 21:13:50,2025-06-23 21:13:50,2025-06-20 21:13:50,Shipped,655.69,48.57,0.00,Credit Card,UPS,1Z241929,Web,
ORD-0241930-566A,CUST-070241-BAFB,PO-241930,2026-03-16 19:47:45,2026-03-21 19:47:45,,Processing,451.88,33.47,0.00,Credit Card,,,Web,
ORD-0241931-6ECA,CUST-199886-37C7,PO-241931,2026-05-09 05:24:51,2026-05-14 05:24:51,2026-05-11 05:24:51,Shipped,452.84,33.54,0.00,Credit Card,UPS,1Z241931,Web,
ORD-0241932-3CA2,CUST-118512-DDFD,PO-241932,2025-11-15 17:38:04,2025-11-20 17:38:04,,Pending,579.01,42.89,0.00,Credit Card,,,Web,
ORD-0241933-385E,CUST-275429-000F,PO-241933,2024-05-05 12:40:28,2024-05-10 12:40:28,2024-05-07 12:40:28,Shipped,1171.66,86.79,0.00,Credit Card,UPS,1Z241933,Web,
ORD-0241934-A4E9,CUST-349474-BEA9,PO-241934,2024-10-18 14:01:04,2024-10-23 14:01:04,2024-10-20 14:01:04,Shipped,353.48,26.18,0.00,Credit Card,UPS,1Z241934,Web,
ORD-0241935-DD2D,CUST-317914-A2F9,PO-241935,2023-12-07 11:48:46,2023-12-12 11:48:46,2023-12-09 11:48:46,Shipped,1521.89,112.73,0.00,Credit Card,UPS,1Z241935,Web,
ORD-0241936-CB91,CUST-038455-0815,PO-241936,2025-09-15 15:21:20,2025-09-20 15:21:20,,Pending,918.13,68.01,0.00,Credit Card,,,Web,
ORD-0241937-0635,CUST-081530-A8BE,PO-241937,2025-11-12 08:40:57,2025-11-17 08:40:57,,Processing,1074.9,79.62,0.00,Credit Card,,,Web,
ORD-0241938-C136,CUST-029535-BDE1,PO-241938,2025-11-23 16:15:58,2025-11-28 16:15:58,,Processing,57.43,4.25,0.00,Credit Card,,,Web,
ORD-0241939-9FC0,CUST-475772-AF5C,PO-241939,2025-12-20 15:40:22,2025-12-25 15:40:22,2025-12-22 15:40:22,Shipped,275.41,20.4,0.00,Credit Card,UPS,1Z241939,Web,
ORD-0241940-84D6,CUST-478847-ACCE,PO-241940,2025-07-14 16:39:39,2025-07-19 16:39:39,2025-07-16 16:39:39,Delivered,1031.42,76.4,0.00,Credit Card,UPS,1Z241940,Web,
ORD-0241941-0549,CUST-325506-EF7C,PO-241941,2024-08-21 18:14:45,2024-08-26 18:14:45,2024-08-23 18:14:45,Delivered,815.84,60.43,0.00,Credit Card,UPS,1Z241941,Web,
ORD-0241942-A76B,CUST-040062-B1BD,PO-241942,2023-10-29 00:37:34,2023-11-03 00:37:34,2023-10-31 00:37:34,Delivered,108.02,8.0,0.00,Credit Card,UPS,1Z241942,Web,
ORD-0241943-F2D6,CUST-401478-C282,PO-241943,2023-11-25 18:44:56,2023-11-30 18:44:56,,Pending,267.67,19.83,0.00,Credit Card,,,Web,
ORD-0241944-BBC4,CUST-110074-5D6A,PO-241944,2026-02-11 02:52:17,2026-02-16 02:52:17,,Pending,1031.22,76.39,0.00,Credit Card,,,Web,
ORD-0241945-FBE9,CUST-148409-FC51,PO-241945,2026-02-22 20:59:03,2026-02-27 20:59:03,,Processing,835.38,61.88,0.00,Credit Card,,,Web,
ORD-0241946-8523,CUST-433277-FC21,PO-241946,2025-11-10 22:02:40,2025-11-15 22:02:40,2025-11-12 22:02:40,Shipped,1274.51,94.41,0.00,Credit Card,UPS,1Z241946,Web,
ORD-0241947-FD10,CUST-319661-AB43,PO-241947,2026-04-27 04:18:06,2026-05-02 04:18:06,2026-04-29 04:18:06,Shipped,592.4,43.88,0.00,Credit Card,UPS,1Z241947,Web,
ORD-0241948-637F,CUST-424423-E0C0,PO-241948,2024-12-16 09:20:51,2024-12-21 09:20:51,,Pending,1146.06,84.89,0.00,Credit Card,,,Web,
ORD-0241949-9BC2,CUST-458014-A09F,PO-241949,2024-12-27 02:12:47,2025-01-01 02:12:47,,Pending,127.07,9.41,0.00,Credit Card,,,Web,
ORD-0241950-8A4C,CUST-068511-A89B,PO-241950,2024-08-29 01:25:47,2024-09-03 01:25:47,,Processing,996.52,73.82,0.00,Credit Card,,,Web,
ORD-0241951-B08C,CUST-106973-30A3,PO-241951,2023-10-06 18:40:12,2023-10-11 18:40:12,,Processing,296.01,21.93,0.00,Credit Card,,,Web,
ORD-0241952-C09B,CUST-497166-5813,PO-241952,2025-02-14 22:43:17,2025-02-19 22:43:17,2025-02-16 22:43:17,Delivered,365.73,27.09,0.00,Credit Card,UPS,1Z241952,Web,
ORD-0241953-9601,CUST-092786-F31D,PO-241953,2025-01-12 10:15:02,2025-01-17 10:15:02,2025-01-14 10:15:02,Delivered,250.75,18.57,0.00,Credit Card,UPS,1Z241953,Web,
ORD-0241954-C310,CUST-100325-930F,PO-241954,2025-07-31 15:37:42,2025-08-05 15:37:42,,Processing,526.89,39.03,0.00,Credit Card,,,Web,
ORD-0241955-11DF,CUST-221457-9F6E,PO-241955,2026-03-01 19:23:26,2026-03-06 19:23:26,,Processing,422.86,31.32,0.00,Credit Card,,,Web,
ORD-0241956-34CD,CUST-383830-52AC,PO-241956,2025-09-28 09:49:28,2025-10-03 09:49:28,2025-09-30 09:49:28,Delivered,1524.6,112.93,0.00,Credit Card,UPS,1Z241956,Web,
ORD-0241957-7ED7,CUST-107744-C269,PO-241957,2024-02-23 12:33:03,2024-02-28 12:33:03,2024-02-25 12:33:03,Delivered,1042.02,77.19,0.00,Credit Card,UPS,1Z241957,Web,
ORD-0241958-16CD,CUST-053657-2393,PO-241958,2024-12-14 06:12:08,2024-12-19 06:12:08,,Processing,738.81,54.73,0.00,Credit Card,,,Web,
ORD-0241959-D369,CUST-207230-B71C,PO-241959,2026-01-03 03:12:42,2026-01-08 03:12:42,,Pending,994.63,73.68,0.00,Credit Card,,,Web,
ORD-0241960-F92E,CUST-368761-2FB4,PO-241960,2026-01-01 23:09:58,2026-01-06 23:09:58,2026-01-03 23:09:58,Shipped,260.03,19.26,0.00,Credit Card,UPS,1Z241960,Web,
ORD-0241961-4AA5,CUST-406033-EAC5,PO-241961,2025-06-21 22:23:19,2025-06-26 22:23:19,2025-06-23 22:23:19,Shipped,795.53,58.93,0.00,Credit Card,UPS,1Z241961,Web,
ORD-0241962-E31C,CUST-185286-B01D,PO-241962,2026-05-05 16:24:23,2026-05-10 16:24:23,,Processing,156.6,11.6,0.00,Credit Card,,,Web,
ORD-0241963-3A74,CUST-400935-16A1,PO-241963,2023-10-21 22:10:51,2023-10-26 22:10:51,2023-10-23 22:10:51,Shipped,1020.77,75.61,0.00,Credit Card,UPS,1Z241963,Web,
ORD-0241964-A8FB,CUST-387970-723A,PO-241964,2024-10-17 21:12:49,2024-10-22 21:12:49,,Pending,99.45,7.37,0.00,Credit Card,,,Web,
ORD-0241965-E8C4,CUST-047205-4502,PO-241965,2025-07-08 19:41:28,2025-07-13 19:41:28,2025-07-10 19:41:28,Shipped,1082.07,80.15,0.00,Credit Card,UPS,1Z241965,Web,
ORD-0241966-311E,CUST-496773-9307,PO-241966,2026-05-05 13:49:32,2026-05-10 13:49:32,2026-05-07 13:49:32,Delivered,242.74,17.98,0.00,Credit Card,UPS,1Z241966,Web,
ORD-0241967-C67B,CUST-155382-1937,PO-241967,2024-11-14 13:18:06,2024-11-19 13:18:06,2024-11-16 13:18:06,Shipped,129.85,9.62,0.00,Credit Card,UPS,1Z241967,Web,
ORD-0241968-FE7A,CUST-183143-C1CF,PO-241968,2025-02-12 17:15:41,2025-02-17 17:15:41,,Processing,518.54,38.41,0.00,Credit Card,,,Web,
ORD-0241969-DF46,CUST-418769-0AFF,PO-241969,2024-01-01 00:02:21,2024-01-06 00:02:21,2024-01-03 00:02:21,Shipped,1020.46,75.59,0.00,Credit Card,UPS,1Z241969,Web,
ORD-0241970-77B2,CUST-104513-A27E,PO-241970,2026-05-21 17:41:24,2026-05-26 17:41:24,2026-05-23 17:41:24,Shipped,441.29,32.69,0.00,Credit Card,UPS,1Z241970,Web,
ORD-0241971-9D7C,CUST-359763-0808,PO-241971,2026-04-04 08:30:38,2026-04-09 08:30:38,,Pending,457.7,33.9,0.00,Credit Card,,,Web,
ORD-0241972-0641,CUST-254038-9D4D,PO-241972,2025-02-11 21:12:14,2025-02-16 21:12:14,,Pending,288.15,21.34,0.00,Credit Card,,,Web,
ORD-0241973-7DC4,CUST-099594-634E,PO-241973,2025-05-02 01:03:34,2025-05-07 01:03:34,,Pending,1105.23,81.87,0.00,Credit Card,,,Web,
ORD-0241974-3573,CUST-026662-858E,PO-241974,2026-03-26 15:30:22,2026-03-31 15:30:22,,Processing,687.75,50.94,0.00,Credit Card,,,Web,
ORD-0241975-1AC6,CUST-294462-EFE6,PO-241975,2023-07-28 11:45:10,2023-08-02 11:45:10,2023-07-30 11:45:10,Shipped,622.31,46.1,0.00,Credit Card,UPS,1Z241975,Web,
ORD-0241976-0461,CUST-370751-65CD,PO-241976,2025-06-17 00:39:28,2025-06-22 00:39:28,,Processing,1873.98,138.81,0.00,Credit Card,,,Web,
ORD-0241977-D778,CUST-070897-8E56,PO-241977,2023-11-19 20:13:20,2023-11-24 20:13:20,,Processing,1282.66,95.01,0.00,Credit Card,,,Web,
ORD-0241978-73C8,CUST-490283-BF1A,PO-241978,2025-10-24 11:45:23,2025-10-29 11:45:23,2025-10-26 11:45:23,Shipped,1077.84,79.84,0.00,Credit Card,UPS,1Z241978,Web,
ORD-0241979-0715,CUST-348113-1CFA,PO-241979,2026-04-27 06:12:37,2026-05-02 06:12:37,,Pending,1313.85,97.32,0.00,Credit Card,,,Web,
ORD-0241980-1066,CUST-341952-04F0,PO-241980,2024-04-05 13:28:59,2024-04-10 13:28:59,,Processing,829.56,61.45,0.00,Credit Card,,,Web,
ORD-0241981-EDDE,CUST-108597-8A0C,PO-241981,2023-12-27 23:15:13,2024-01-01 23:15:13,2023-12-29 23:15:13,Shipped,550.04,40.74,0.00,Credit Card,UPS,1Z241981,Web,
ORD-0241982-2C57,CUST-173818-09F7,PO-241982,2025-08-02 19:08:43,2025-08-07 19:08:43,,Pending,533.43,39.51,0.00,Credit Card,,,Web,
ORD-0241983-69E0,CUST-374699-3D6A,PO-241983,2024-06-24 18:12:41,2024-06-29 18:12:41,2024-06-26 18:12:41,Delivered,670.4,49.66,0.00,Credit Card,UPS,1Z241983,Web,
ORD-0241984-6B12,CUST-129008-1633,PO-241984,2025-04-26 20:43:21,2025-05-01 20:43:21,,Pending,240.78,17.84,0.00,Credit Card,,,Web,
ORD-0241985-12C2,CUST-494213-9480,PO-241985,2026-03-11 14:42:10,2026-03-16 14:42:10,2026-03-13 14:42:10,Shipped,589.08,43.64,0.00,Credit Card,UPS,1Z241985,Web,
ORD-0241986-2929,CUST-159337-C7A6,PO-241986,2024-06-25 00:18:23,2024-06-30 00:18:23,2024-06-27 00:18:23,Delivered,804.56,59.6,0.00,Credit Card,UPS,1Z241986,Web,
ORD-0241987-4682,CUST-450777-278E,PO-241987,2023-12-28 09:49:57,2024-01-02 09:49:57,,Pending,218.15,16.16,0.00,Credit Card,,,Web,
ORD-0241988-B9BA,CUST-207743-C666,PO-241988,2023-10-09 11:27:03,2023-10-14 11:27:03,,Processing,377.22,27.94,0.00,Credit Card,,,Web,
ORD-0241989-78D8,CUST-321605-009D,PO-241989,2024-10-07 18:39:44,2024-10-12 18:39:44,2024-10-09 18:39:44,Delivered,979.96,72.59,0.00,Credit Card,UPS,1Z241989,Web,
ORD-0241990-C1CD,CUST-138540-1D66,PO-241990,2023-07-27 06:00:20,2023-08-01 06:00:20,,Processing,419.54,31.08,0.00,Credit Card,,,Web,
ORD-0241991-04F6,CUST-335126-4BB0,PO-241991,2025-08-30 23:53:39,2025-09-04 23:53:39,,Pending,306.05,22.67,0.00,Credit Card,,,Web,
ORD-0241992-944F,CUST-116154-AD83,PO-241992,2024-03-17 13:40:47,2024-03-22 13:40:47,2024-03-19 13:40:47,Shipped,248.39,18.4,0.00,Credit Card,UPS,1Z241992,Web,
ORD-0241993-DAC8,CUST-287162-A7C9,PO-241993,2026-06-13 22:43:35,2026-06-18 22:43:35,2026-06-15 22:43:35,Delivered,262.74,19.46,0.00,Credit Card,UPS,1Z241993,Web,
ORD-0241994-0445,CUST-186889-9012,PO-241994,2024-11-13 05:46:48,2024-11-18 05:46:48,2024-11-15 05:46:48,Delivered,568.7,42.13,0.00,Credit Card,UPS,1Z241994,Web,
ORD-0241995-1E12,CUST-046936-B9F0,PO-241995,2023-12-09 03:39:20,2023-12-14 03:39:20,,Pending,1081.99,80.15,0.00,Credit Card,,,Web,
ORD-0241996-C5DD,CUST-420118-A8F2,PO-241996,2025-07-17 20:14:22,2025-07-22 20:14:22,2025-07-19 20:14:22,Delivered,1074.34,79.58,0.00,Credit Card,UPS,1Z241996,Web,
ORD-0241997-D726,CUST-056987-2A0C,PO-241997,2024-03-12 12:48:46,2024-03-17 12:48:46,,Processing,737.2,54.61,0.00,Credit Card,,,Web,
ORD-0241998-E2CF,CUST-454530-066C,PO-241998,2024-01-27 06:52:20,2024-02-01 06:52:20,,Pending,1195.89,88.58,0.00,Credit Card,,,Web,
ORD-0241999-4A97,CUST-368443-89E5,PO-241999,2025-01-15 17:35:50,2025-01-20 17:35:50,2025-01-17 17:35:50,Shipped,33.16,2.46,0.00,Credit Card,UPS,1Z241999,Web,
ORD-0242000-416C,CUST-381809-74F2,PO-242000,2024-11-13 17:38:42,2024-11-18 17:38:42,2024-11-15 17:38:42,Shipped,992.46,73.52,0.00,Credit Card,UPS,1Z242000,Web,
ORD-0242001-A036,CUST-207115-3872,PO-242001,2026-02-07 10:14:14,2026-02-12 10:14:14,2026-02-09 10:14:14,Shipped,384.57,28.49,0.00,Credit Card,UPS,1Z242001,Web,
ORD-0242002-AC8E,CUST-459226-9B8D,PO-242002,2026-01-08 19:56:41,2026-01-13 19:56:41,,Processing,591.67,43.83,0.00,Credit Card,,,Web,
ORD-0242003-5C78,CUST-127938-ED3C,PO-242003,2025-09-27 21:30:31,2025-10-02 21:30:31,2025-09-29 21:30:31,Delivered,942.03,69.78,0.00,Credit Card,UPS,1Z242003,Web,
ORD-0242004-EF8B,CUST-283357-D2EF,PO-242004,2025-04-06 09:17:31,2025-04-11 09:17:31,2025-04-08 09:17:31,Shipped,232.78,17.24,0.00,Credit Card,UPS,1Z242004,Web,
ORD-0242005-4E95,CUST-362034-E0EB,PO-242005,2025-02-13 04:25:52,2025-02-18 04:25:52,,Processing,798.62,59.16,0.00,Credit Card,,,Web,
ORD-0242006-E354,CUST-260830-A8E3,PO-242006,2023-12-06 09:01:09,2023-12-11 09:01:09,,Pending,1662.71,123.16,0.00,Credit Card,,,Web,
ORD-0242007-AF3F,CUST-465187-30B3,PO-242007,2025-06-09 14:08:03,2025-06-14 14:08:03,2025-06-11 14:08:03,Shipped,520.59,38.56,0.00,Credit Card,UPS,1Z242007,Web,
ORD-0242008-FE78,CUST-360374-DBA1,PO-242008,2023-12-23 10:56:44,2023-12-28 10:56:44,,Pending,768.44,56.92,0.00,Credit Card,,,Web,
ORD-0242009-89F7,CUST-367432-1DAD,PO-242009,2025-04-16 07:13:37,2025-04-21 07:13:37,2025-04-18 07:13:37,Shipped,641.91,47.55,0.00,Credit Card,UPS,1Z242009,Web,
ORD-0242010-836C,CUST-224213-2D12,PO-242010,2023-07-27 11:09:22,2023-08-01 11:09:22,2023-07-29 11:09:22,Shipped,266.39,19.73,0.00,Credit Card,UPS,1Z242010,Web,
ORD-0242011-5ADF,CUST-241463-9C7E,PO-242011,2024-10-02 03:14:20,2024-10-07 03:14:20,,Pending,296.68,21.98,0.00,Credit Card,,,Web,
ORD-0242012-ADC3,CUST-230472-DC84,PO-242012,2024-06-28 00:28:54,2024-07-03 00:28:54,,Pending,1228.77,91.02,0.00,Credit Card,,,Web,
ORD-0242013-50D6,CUST-022673-CB03,PO-242013,2023-10-03 08:05:45,2023-10-08 08:05:45,,Processing,248.23,18.39,0.00,Credit Card,,,Web,
ORD-0242014-A11D,CUST-213541-E279,PO-242014,2024-05-12 06:21:05,2024-05-17 06:21:05,2024-05-14 06:21:05,Delivered,1112.49,82.41,0.00,Credit Card,UPS,1Z242014,Web,
ORD-0242015-A0DC,CUST-297314-1132,PO-242015,2025-01-19 06:36:07,2025-01-24 06:36:07,2025-01-21 06:36:07,Shipped,445.78,33.02,0.00,Credit Card,UPS,1Z242015,Web,
ORD-0242016-4937,CUST-239571-BA89,PO-242016,2023-08-25 10:03:39,2023-08-30 10:03:39,,Pending,1300.13,96.31,0.00,Credit Card,,,Web,
ORD-0242017-6BC3,CUST-417515-1677,PO-242017,2024-01-19 05:21:05,2024-01-24 05:21:05,2024-01-21 05:21:05,Delivered,1245.64,92.27,0.00,Credit Card,UPS,1Z242017,Web,
ORD-0242018-8DBC,CUST-226935-857B,PO-242018,2025-12-01 12:55:31,2025-12-06 12:55:31,2025-12-03 12:55:31,Shipped,829.65,61.46,0.00,Credit Card,UPS,1Z242018,Web,
ORD-0242019-7185,CUST-428551-1A25,PO-242019,2025-08-24 18:21:58,2025-08-29 18:21:58,2025-08-26 18:21:58,Shipped,1076.63,79.75,0.00,Credit Card,UPS,1Z242019,Web,
ORD-0242020-E88B,CUST-302852-114F,PO-242020,2024-04-12 23:12:47,2024-04-17 23:12:47,2024-04-14 23:12:47,Delivered,381.43,28.25,0.00,Credit Card,UPS,1Z242020,Web,
ORD-0242021-6028,CUST-145156-2CDD,PO-242021,2025-04-21 15:41:58,2025-04-26 15:41:58,,Processing,1776.43,131.59,0.00,Credit Card,,,Web,
ORD-0242022-3C4D,CUST-342028-BE4F,PO-242022,2025-01-29 22:14:56,2025-02-03 22:14:56,2025-01-31 22:14:56,Shipped,351.38,26.03,0.00,Credit Card,UPS,1Z242022,Web,
ORD-0242023-C1D7,CUST-381570-3E54,PO-242023,2024-01-22 02:53:16,2024-01-27 02:53:16,,Processing,1712.66,126.86,0.00,Credit Card,,,Web,
ORD-0242024-15D9,CUST-341882-C7EC,PO-242024,2026-03-13 00:57:05,2026-03-18 00:57:05,,Pending,1637.67,121.31,0.00,Credit Card,,,Web,
ORD-0242025-E542,CUST-369555-B33A,PO-242025,2025-08-28 17:49:42,2025-09-02 17:49:42,,Processing,551.48,40.85,0.00,Credit Card,,,Web,
ORD-0242026-1A1B,CUST-394544-6879,PO-242026,2025-11-24 03:32:04,2025-11-29 03:32:04,,Pending,509.78,37.76,0.00,Credit Card,,,Web,
ORD-0242027-F694,CUST-244630-C009,PO-242027,2024-01-30 00:00:31,2024-02-04 00:00:31,,Processing,1124.54,83.3,0.00,Credit Card,,,Web,
ORD-0242028-6E2C,CUST-230502-CF88,PO-242028,2024-02-01 04:33:05,2024-02-06 04:33:05,,Processing,450.49,33.37,0.00,Credit Card,,,Web,
ORD-0242029-13DE,CUST-014717-0563,PO-242029,2024-04-28 12:33:13,2024-05-03 12:33:13,,Processing,1052.03,77.93,0.00,Credit Card,,,Web,
ORD-0242030-3E0C,CUST-383623-9976,PO-242030,2024-02-20 10:30:13,2024-02-25 10:30:13,,Processing,165.24,12.24,0.00,Credit Card,,,Web,
ORD-0242031-92FA,CUST-211379-E3B5,PO-242031,2023-06-30 23:47:00,2023-07-05 23:47:00,,Processing,1024.86,75.92,0.00,Credit Card,,,Web,
ORD-0242032-45E7,CUST-474574-521A,PO-242032,2026-06-17 17:28:32,2026-06-22 17:28:32,,Pending,388.0,28.74,0.00,Credit Card,,,Web,
ORD-0242033-0ED1,CUST-078625-DA64,PO-242033,2023-11-02 10:28:08,2023-11-07 10:28:08,2023-11-04 10:28:08,Shipped,571.68,42.35,0.00,Credit Card,UPS,1Z242033,Web,
ORD-0242034-9327,CUST-091166-DBFA,PO-242034,2024-11-25 03:54:43,2024-11-30 03:54:43,2024-11-27 03:54:43,Shipped,115.13,8.53,0.00,Credit Card,UPS,1Z242034,Web,
ORD-0242035-F6F7,CUST-432405-F85D,PO-242035,2023-11-20 01:04:36,2023-11-25 01:04:36,2023-11-22 01:04:36,Shipped,336.46,24.92,0.00,Credit Card,UPS,1Z242035,Web,
ORD-0242036-4C0E,CUST-207733-0BF1,PO-242036,2025-08-10 16:46:03,2025-08-15 16:46:03,2025-08-12 16:46:03,Delivered,469.69,34.79,0.00,Credit Card,UPS,1Z242036,Web,
ORD-0242037-F908,CUST-221573-D7A3,PO-242037,2024-08-10 00:08:33,2024-08-15 00:08:33,2024-08-12 00:08:33,Delivered,510.05,37.78,0.00,Credit Card,UPS,1Z242037,Web,
