order_id,customer_id,order_number,order_date,required_date,shipped_date,status,total_amount,tax_amount,shipping_fee,payment_method,shipping_provider,tracking_number,source_channel,notes
ORD-0935557-F2CD,CUST-381483-59BC,PO-935557,2026-04-05 15:56:12,2026-04-10 15:56:12,,Processing,961.88,71.25,0.00,Credit Card,,,Web,
ORD-0935558-DE20,CUST-160191-C0A4,PO-935558,2024-07-09 15:06:04,2024-07-14 15:06:04,,Pending,911.22,67.5,0.00,Credit Card,,,Web,
ORD-0935559-9631,CUST-091838-250A,PO-935559,2025-11-20 21:06:55,2025-11-25 21:06:55,2025-11-22 21:06:55,Delivered,613.89,45.47,0.00,Credit Card,UPS,1Z935559,Web,
ORD-0935560-AD33,CUST-141784-7401,PO-935560,2025-05-11 08:27:01,2025-05-16 08:27:01,2025-05-13 08:27:01,Shipped,531.1,39.34,0.00,Credit Card,UPS,1Z935560,Web,
ORD-0935561-D282,CUST-394565-54B5,PO-935561,2026-05-22 04:16:21,2026-05-27 04:16:21,2026-05-24 04:16:21,Shipped,204.07,15.12,0.00,Credit Card,UPS,1Z935561,Web,
ORD-0935562-E9CB,CUST-047877-3FA4,PO-935562,2024-10-20 02:48:02,2024-10-25 02:48:02,2024-10-22 02:48:02,Delivered,711.63,52.71,0.00,Credit Card,UPS,1Z935562,Web,
ORD-0935563-8471,CUST-161428-3D5A,PO-935563,2025-10-22 05:18:09,2025-10-27 05:18:09,2025-10-24 05:18:09,Delivered,243.73,18.05,0.00,Credit Card,UPS,1Z935563,Web,
ORD-0935564-FAD6,CUST-174815-CC5A,PO-935564,2024-05-24 17:23:16,2024-05-29 17:23:16,,Pending,579.57,42.93,0.00,Credit Card,,,Web,
ORD-0935565-503C,CUST-364158-0D58,PO-935565,2026-02-11 16:47:55,2026-02-16 16:47:55,,Pending,25.67,1.9,0.00,Credit Card,,,Web,
ORD-0935566-5ECD,CUST-285204-8829,PO-935566,2024-05-13 06:30:23,2024-05-18 06:30:23,2024-05-15 06:30:23,Shipped,2321.5,171.96,0.00,Credit Card,UPS,1Z935566,Web,
ORD-0935567-DD25,CUST-190539-0E25,PO-935567,2024-06-14 20:29:05,2024-06-19 20:29:05,2024-06-16 20:29:05,Shipped,96.07,7.12,0.00,Credit Card,UPS,1Z935567,Web,
ORD-0935568-3141,CUST-495991-69ED,PO-935568,2025-03-02 01:33:26,2025-03-07 01:33:26,2025-03-04 01:33:26,Delivered,962.65,71.31,0.00,Credit Card,UPS,1Z935568,Web,
ORD-0935569-A0DE,CUST-217537-284B,PO-935569,2024-10-16 01:14:33,2024-10-21 01:14:33,2024-10-18 01:14:33,Delivered,451.93,33.48,0.00,Credit Card,UPS,1Z935569,Web,
ORD-0935570-BAE9,CUST-172170-7C53,PO-935570,2025-05-18 23:13:08,2025-05-23 23:13:08,2025-05-20 23:13:08,Delivered,1125.45,83.37,0.00,Credit Card,UPS,1Z935570,Web,
ORD-0935571-72F7,CUST-193579-D353,PO-935571,2023-09-27 07:37:05,2023-10-02 07:37:05,,Processing,498.92,36.96,0.00,Credit Card,,,Web,
ORD-0935572-F67F,CUST-226425-DCC5,PO-935572,2026-02-16 08:01:04,2026-02-21 08:01:04,2026-02-18 08:01:04,Delivered,176.15,13.05,0.00,Credit Card,UPS,1Z935572,Web,
ORD-0935573-8B77,CUST-204559-278D,PO-935573,2024-09-03 05:57:39,2024-09-08 05:57:39,,Processing,525.33,38.91,0.00,Credit Card,,,Web,
ORD-0935574-C15B,CUST-276240-C68F,PO-935574,2023-12-13 13:20:04,2023-12-18 13:20:04,,Processing,284.45,21.07,0.00,Credit Card,,,Web,
ORD-0935575-7DE2,CUST-145451-9917,PO-935575,2024-08-06 18:22:49,2024-08-11 18:22:49,2024-08-08 18:22:49,Shipped,155.57,11.52,0.00,Credit Card,UPS,1Z935575,Web,
ORD-0935576-72A8,CUST-087651-632B,PO-935576,2024-10-30 23:31:41,2024-11-04 23:31:41,2024-11-01 23:31:41,Delivered,1587.64,117.6,0.00,Credit Card,UPS,1Z935576,Web,
ORD-0935577-6080,CUST-178938-EE78,PO-935577,2024-12-21 23:22:11,2024-12-26 23:22:11,,Pending,1206.04,89.34,0.00,Credit Card,,,Web,
ORD-0935578-F55E,CUST-129745-EB75,PO-935578,2024-03-23 23:01:57,2024-03-28 23:01:57,,Pending,837.24,62.02,0.00,Credit Card,,,Web,
ORD-0935579-CC92,CUST-265928-0F0C,PO-935579,2024-10-07 19:16:13,2024-10-12 19:16:13,,Processing,1166.17,86.38,0.00,Credit Card,,,Web,
ORD-0935580-0632,CUST-103886-11B8,PO-935580,2025-07-12 15:21:04,2025-07-17 15:21:04,2025-07-14 15:21:04,Shipped,481.1,35.64,0.00,Credit Card,UPS,1Z935580,Web,
ORD-0935581-9450,CUST-258943-172A,PO-935581,2024-02-11 15:40:31,2024-02-16 15:40:31,,Processing,422.23,31.28,0.00,Credit Card,,,Web,
ORD-0935582-2805,CUST-439225-F955,PO-935582,2024-03-29 07:57:47,2024-04-03 07:57:47,,Pending,768.98,56.96,0.00,Credit Card,,,Web,
ORD-0935583-9890,CUST-437277-DA6A,PO-935583,2026-01-20 08:46:40,2026-01-25 08:46:40,2026-01-22 08:46:40,Shipped,724.42,53.66,0.00,Credit Card,UPS,1Z935583,Web,
ORD-0935584-6FA5,CUST-345087-D93A,PO-935584,2024-09-10 12:03:42,2024-09-15 12:03:42,,Pending,581.03,43.04,0.00,Credit Card,,,Web,
ORD-0935585-EEE8,CUST-088840-373D,PO-935585,2024-06-19 03:05:48,2024-06-24 03:05:48,,Processing,596.3,44.17,0.00,Credit Card,,,Web,
ORD-0935586-9307,CUST-102208-872B,PO-935586,2024-11-25 11:40:08,2024-11-30 11:40:08,2024-11-27 11:40:08,Shipped,590.47,43.74,0.00,Credit Card,UPS,1Z935586,Web,
ORD-0935587-6393,CUST-327558-F165,PO-935587,2026-01-06 16:21:38,2026-01-11 16:21:38,,Pending,1122.44,83.14,0.00,Credit Card,,,Web,
ORD-0935588-8B2A,CUST-405639-6946,PO-935588,2025-03-31 10:01:48,2025-04-05 10:01:48,,Pending,515.65,38.2,0.00,Credit Card,,,Web,
ORD-0935589-B98B,CUST-071245-FB3C,PO-935589,2026-01-23 15:11:10,2026-01-28 15:11:10,2026-01-25 15:11:10,Delivered,846.47,62.7,0.00,Credit Card,UPS,1Z935589,Web,
ORD-0935590-406A,CUST-085646-F775,PO-935590,2024-11-19 11:20:29,2024-11-24 11:20:29,,Pending,450.92,33.4,0.00,Credit Card,,,Web,
ORD-0935591-F090,CUST-285390-7C8D,PO-935591,2024-06-02 20:36:40,2024-06-07 20:36:40,,Pending,483.31,35.8,0.00,Credit Card,,,Web,
ORD-0935592-13F0,CUST-475704-E506,PO-935592,2025-11-02 08:52:56,2025-11-07 08:52:56,2025-11-04 08:52:56,Shipped,83.49,6.18,0.00,Credit Card,UPS,1Z935592,Web,
ORD-0935593-3AC0,CUST-498454-1844,PO-935593,2026-05-17 14:54:33,2026-05-22 14:54:33,,Pending,1212.2,89.79,0.00,Credit Card,,,Web,
ORD-0935594-189D,CUST-051328-34CB,PO-935594,2025-10-16 21:18:03,2025-10-21 21:18:03,,Processing,66.72,4.94,0.00,Credit Card,,,Web,
ORD-0935595-1B69,CUST-188080-1164,PO-935595,2024-12-05 06:31:32,2024-12-10 06:31:32,2024-12-07 06:31:32,Delivered,1685.3,124.84,0.00,Credit Card,UPS,1Z935595,Web,
ORD-0935596-1235,CUST-438038-53DF,PO-935596,2024-10-06 14:12:01,2024-10-11 14:12:01,2024-10-08 14:12:01,Delivered,655.28,48.54,0.00,Credit Card,UPS,1Z935596,Web,
ORD-0935597-C830,CUST-100047-B805,PO-935597,2024-09-17 03:25:50,2024-09-22 03:25:50,,Pending,1118.63,82.86,0.00,Credit Card,,,Web,
ORD-0935598-EB28,CUST-217827-2BC3,PO-935598,2025-10-27 03:24:18,2025-11-01 03:24:18,2025-10-29 03:24:18,Shipped,1183.57,87.67,0.00,Credit Card,UPS,1Z935598,Web,
ORD-0935599-21DD,CUST-007183-607B,PO-935599,2025-07-29 19:33:34,2025-08-03 19:33:34,2025-07-31 19:33:34,Shipped,824.01,61.04,0.00,Credit Card,UPS,1Z935599,Web,
ORD-0935600-8EE8,CUST-009547-5F25,PO-935600,2025-07-09 03:03:44,2025-07-14 03:03:44,2025-07-11 03:03:44,Shipped,1589.75,117.76,0.00,Credit Card,UPS,1Z935600,Web,
ORD-0935601-A923,CUST-112801-1CC2,PO-935601,2024-06-26 16:13:11,2024-07-01 16:13:11,,Processing,730.43,54.11,0.00,Credit Card,,,Web,
ORD-0935602-6C63,CUST-081704-2A6D,PO-935602,2024-02-01 22:18:50,2024-02-06 22:18:50,,Pending,1094.25,81.06,0.00,Credit Card,,,Web,
ORD-0935603-82AC,CUST-416446-8F03,PO-935603,2024-09-24 03:44:32,2024-09-29 03:44:32,,Processing,767.75,56.87,0.00,Credit Card,,,Web,
ORD-0935604-D6BE,CUST-424823-5EA6,PO-935604,2025-12-21 18:37:46,2025-12-26 18:37:46,,Processing,669.29,49.58,0.00,Credit Card,,,Web,
ORD-0935605-8318,CUST-436554-9CA3,PO-935605,2025-01-16 20:49:00,2025-01-21 20:49:00,2025-01-18 20:49:00,Delivered,286.44,21.22,0.00,Credit Card,UPS,1Z935605,Web,
ORD-0935606-9D51,CUST-315488-E53E,PO-935606,2024-01-19 05:31:34,2024-01-24 05:31:34,2024-01-21 05:31:34,Shipped,616.67,45.68,0.00,Credit Card,UPS,1Z935606,Web,
ORD-0935607-6EAC,CUST-425523-2B7F,PO-935607,2025-12-15 20:44:22,2025-12-20 20:44:22,,Pending,933.72,69.16,0.00,Credit Card,,,Web,
ORD-0935608-7D50,CUST-407737-87FF,PO-935608,2023-09-01 13:47:51,2023-09-06 13:47:51,2023-09-03 13:47:51,Shipped,954.74,70.72,0.00,Credit Card,UPS,1Z935608,Web,
ORD-0935609-19F1,CUST-204080-4D40,PO-935609,2025-02-25 01:56:53,2025-03-02 01:56:53,,Processing,1139.1,84.38,0.00,Credit Card,,,Web,
ORD-0935610-976B,CUST-259699-09BD,PO-935610,2024-09-04 11:07:51,2024-09-09 11:07:51,,Pending,361.36,26.77,0.00,Credit Card,,,Web,
ORD-0935611-73F2,CUST-325479-E1BD,PO-935611,2025-09-10 13:44:19,2025-09-15 13:44:19,2025-09-12 13:44:19,Delivered,410.72,30.42,0.00,Credit Card,UPS,1Z935611,Web,
ORD-0935612-E8F8,CUST-453176-B7CF,PO-935612,2026-02-08 22:03:32,2026-02-13 22:03:32,2026-02-10 22:03:32,Shipped,474.28,35.13,0.00,Credit Card,UPS,1Z935612,Web,
ORD-0935613-22DC,CUST-039179-C4B3,PO-935613,2026-01-09 07:18:52,2026-01-14 07:18:52,2026-01-11 07:18:52,Delivered,1053.6,78.04,0.00,Credit Card,UPS,1Z935613,Web,
ORD-0935614-A618,CUST-168345-EEE6,PO-935614,2025-08-31 12:13:53,2025-09-05 12:13:53,2025-09-02 12:13:53,Shipped,483.45,35.81,0.00,Credit Card,UPS,1Z935614,Web,
ORD-0935615-95D6,CUST-272975-52BB,PO-935615,2023-12-30 03:15:24,2024-01-04 03:15:24,2024-01-01 03:15:24,Shipped,1851.72,137.16,0.00,Credit Card,UPS,1Z935615,Web,
ORD-0935616-E97B,CUST-351409-5A0D,PO-935616,2024-10-30 16:14:42,2024-11-04 16:14:42,,Pending,1093.39,80.99,0.00,Credit Card,,,Web,
ORD-0935617-EEA4,CUST-032575-33C9,PO-935617,2025-04-12 19:07:05,2025-04-17 19:07:05,2025-04-14 19:07:05,Delivered,947.29,70.17,0.00,Credit Card,UPS,1Z935617,Web,
ORD-0935618-270E,CUST-498417-75BC,PO-935618,2025-10-19 21:51:46,2025-10-24 21:51:46,,Processing,65.51,4.85,0.00,Credit Card,,,Web,
ORD-0935619-2982,CUST-248972-5C4F,PO-935619,2024-01-25 01:42:45,2024-01-30 01:42:45,2024-01-27 01:42:45,Shipped,1603.84,118.8,0.00,Credit Card,UPS,1Z935619,Web,
ORD-0935620-435B,CUST-418544-6315,PO-935620,2025-05-10 05:23:10,2025-05-15 05:23:10,,Processing,286.45,21.22,0.00,Credit Card,,,Web,
ORD-0935621-39B7,CUST-086473-0E4C,PO-935621,2024-06-13 09:11:59,2024-06-18 09:11:59,,Processing,188.22,13.94,0.00,Credit Card,,,Web,
ORD-0935622-862D,CUST-160858-49F5,PO-935622,2024-05-02 15:15:03,2024-05-07 15:15:03,,Processing,2358.63,174.71,0.00,Credit Card,,,Web,
ORD-0935623-B1AD,CUST-242328-33D0,PO-935623,2025-05-28 11:49:49,2025-06-02 11:49:49,2025-05-30 11:49:49,Delivered,989.33,73.28,0.00,Credit Card,UPS,1Z935623,Web,
ORD-0935624-38B9,CUST-134927-73D5,PO-935624,2023-11-18 01:14:13,2023-11-23 01:14:13,2023-11-20 01:14:13,Shipped,1477.84,109.47,0.00,Credit Card,UPS,1Z935624,Web,
ORD-0935625-2B39,CUST-042343-E680,PO-935625,2024-02-15 15:44:39,2024-02-20 15:44:39,,Pending,1723.12,127.64,0.00,Credit Card,,,Web,
ORD-0935626-B00C,CUST-257086-0E62,PO-935626,2025-11-29 12:29:54,2025-12-04 12:29:54,,Pending,222.89,16.51,0.00,Credit Card,,,Web,
ORD-0935627-E1D6,CUST-103957-8AE3,PO-935627,2023-10-28 10:26:50,2023-11-02 10:26:50,2023-10-30 10:26:50,Shipped,929.32,68.84,0.00,Credit Card,UPS,1Z935627,Web,
ORD-0935628-A968,CUST-445351-3632,PO-935628,2025-10-11 23:11:35,2025-10-16 23:11:35,2025-10-13 23:11:35,Delivered,488.84,36.21,0.00,Credit Card,UPS,1Z935628,Web,
ORD-0935629-4E04,CUST-207252-41BF,PO-935629,2025-10-31 19:55:01,2025-11-05 19:55:01,2025-11-02 19:55:01,Delivered,127.17,9.42,0.00,Credit Card,UPS,1Z935629,Web,
ORD-0935630-32FA,CUST-076126-FDA2,PO-935630,2024-05-16 15:54:08,2024-05-21 15:54:08,2024-05-18 15:54:08,Shipped,1250.32,92.62,0.00,Credit Card,UPS,1Z935630,Web,
ORD-0935631-3EAC,CUST-368189-211A,PO-935631,2023-10-14 07:11:09,2023-10-19 07:11:09,,Pending,368.65,27.31,0.00,Credit Card,,,Web,
ORD-0935632-1A5C,CUST-106043-70CB,PO-935632,2023-08-23 16:15:46,2023-08-28 16:15:46,,Processing,642.66,47.6,0.00,Credit Card,,,Web,
ORD-0935633-0C58,CUST-083629-4F92,PO-935633,2024-06-20 21:47:19,2024-06-25 21:47:19,,Pending,140.19,10.38,0.00,Credit Card,,,Web,
ORD-0935634-11C9,CUST-033009-60F2,PO-935634,2024-08-12 06:45:12,2024-08-17 06:45:12,,Pending,480.71,35.61,0.00,Credit Card,,,Web,
ORD-0935635-0E17,CUST-257569-5946,PO-935635,2025-08-01 18:12:14,2025-08-06 18:12:14,2025-08-03 18:12:14,Delivered,1245.57,92.26,0.00,Credit Card,UPS,1Z935635,Web,
ORD-0935636-9D98,CUST-381808-B019,PO-935636,2025-11-18 15:23:33,2025-11-23 15:23:33,,Pending,701.55,51.97,0.00,Credit Card,,,Web,
ORD-0935637-7BB2,CUST-433614-22FB,PO-935637,2023-09-07 02:36:01,2023-09-12 02:36:01,,Processing,68.49,5.07,0.00,Credit Card,,,Web,
ORD-0935638-E304,CUST-187669-608E,PO-935638,2024-05-22 03:11:14,2024-05-27 03:11:14,2024-05-24 03:11:14,Delivered,474.53,35.15,0.00,Credit Card,UPS,1Z935638,Web,
ORD-0935639-8C89,CUST-317521-E6D4,PO-935639,2023-11-27 12:46:15,2023-12-02 12:46:15,,Pending,1409.51,104.41,0.00,Credit Card,,,Web,
ORD-0935640-3B6C,CUST-405245-FE26,PO-935640,2025-06-09 07:44:44,2025-06-14 07:44:44,,Pending,95.17,7.05,0.00,Credit Card,,,Web,
ORD-0935641-CCCE,CUST-079160-6107,PO-935641,2025-06-26 15:40:43,2025-07-01 15:40:43,2025-06-28 15:40:43,Delivered,193.55,14.34,0.00,Credit Card,UPS,1Z935641,Web,
ORD-0935642-CE80,CUST-300498-3081,PO-935642,2023-11-01 09:38:25,2023-11-06 09:38:25,2023-11-03 09:38:25,Delivered,64.7,4.79,0.00,Credit Card,UPS,1Z935642,Web,
ORD-0935643-2ABD,CUST-385809-D292,PO-935643,2025-02-21 22:29:16,2025-02-26 22:29:16,,Processing,732.95,54.29,0.00,Credit Card,,,Web,
ORD-0935644-11ED,CUST-176944-FEED,PO-935644,2025-07-21 15:37:09,2025-07-26 15:37:09,2025-07-23 15:37:09,Shipped,1228.83,91.02,0.00,Credit Card,UPS,1Z935644,Web,
ORD-0935645-6B2F,CUST-259268-64EF,PO-935645,2024-05-19 17:18:40,2024-05-24 17:18:40,2024-05-21 17:18:40,Shipped,248.19,18.38,0.00,Credit Card,UPS,1Z935645,Web,
ORD-0935646-03F1,CUST-232367-BF28,PO-935646,2026-05-05 12:19:53,2026-05-10 12:19:53,2026-05-07 12:19:53,Shipped,639.34,47.36,0.00,Credit Card,UPS,1Z935646,Web,
ORD-0935647-6F9E,CUST-164088-1E6F,PO-935647,2023-11-23 19:04:47,2023-11-28 19:04:47,,Processing,576.33,42.69,0.00,Credit Card,,,Web,
ORD-0935648-90EE,CUST-241855-503D,PO-935648,2024-07-03 10:15:57,2024-07-08 10:15:57,,Pending,770.95,57.11,0.00,Credit Card,,,Web,
ORD-0935649-369F,CUST-297857-F0AF,PO-935649,2026-05-31 05:08:53,2026-06-05 05:08:53,2026-06-02 05:08:53,Shipped,368.78,27.32,0.00,Credit Card,UPS,1Z935649,Web,
ORD-0935650-048C,CUST-490444-A0FB,PO-935650,2025-01-03 00:18:06,2025-01-08 00:18:06,,Processing,795.78,58.95,0.00,Credit Card,,,Web,
ORD-0935651-E095,CUST-118158-C15E,PO-935651,2023-10-09 04:22:47,2023-10-14 04:22:47,2023-10-11 04:22:47,Shipped,302.53,22.41,0.00,Credit Card,UPS,1Z935651,Web,
ORD-0935652-2235,CUST-305411-D3B9,PO-935652,2025-07-10 09:33:55,2025-07-15 09:33:55,,Processing,1079.5,79.96,0.00,Credit Card,,,Web,
ORD-0935653-5FCA,CUST-025682-3D83,PO-935653,2025-12-10 17:05:12,2025-12-15 17:05:12,,Processing,431.35,31.95,0.00,Credit Card,,,Web,
ORD-0935654-8C38,CUST-020335-9BDA,PO-935654,2025-06-25 21:19:05,2025-06-30 21:19:05,,Processing,213.61,15.82,0.00,Credit Card,,,Web,
ORD-0935655-46D7,CUST-381975-7383,PO-935655,2025-01-23 16:48:55,2025-01-28 16:48:55,2025-01-25 16:48:55,Delivered,1260.27,93.35,0.00,Credit Card,UPS,1Z935655,Web,
ORD-0935656-758C,CUST-359184-F5C7,PO-935656,2024-11-06 08:31:56,2024-11-11 08:31:56,2024-11-08 08:31:56,Shipped,365.3,27.06,0.00,Credit Card,UPS,1Z935656,Web,
ORD-0935657-788B,CUST-412367-62D8,PO-935657,2026-01-23 03:32:52,2026-01-28 03:32:52,,Processing,842.22,62.39,0.00,Credit Card,,,Web,
ORD-0935658-2BED,CUST-036928-1A68,PO-935658,2025-10-04 14:29:23,2025-10-09 14:29:23,2025-10-06 14:29:23,Delivered,310.23,22.98,0.00,Credit Card,UPS,1Z935658,Web,
ORD-0935659-4B3E,CUST-004170-ADC8,PO-935659,2025-07-09 00:42:57,2025-07-14 00:42:57,2025-07-11 00:42:57,Delivered,754.27,55.87,0.00,Credit Card,UPS,1Z935659,Web,
ORD-0935660-0115,CUST-085787-2FBF,PO-935660,2026-02-28 21:12:43,2026-03-05 21:12:43,2026-03-02 21:12:43,Delivered,205.68,15.24,0.00,Credit Card,UPS,1Z935660,Web,
ORD-0935661-13B3,CUST-475876-2947,PO-935661,2023-07-02 06:28:02,2023-07-07 06:28:02,2023-07-04 06:28:02,Delivered,1219.02,90.3,0.00,Credit Card,UPS,1Z935661,Web,
ORD-0935662-90C2,CUST-164250-8BC9,PO-935662,2024-07-22 13:51:47,2024-07-27 13:51:47,2024-07-24 13:51:47,Delivered,869.83,64.43,0.00,Credit Card,UPS,1Z935662,Web,
ORD-0935663-F376,CUST-275665-4E29,PO-935663,2023-07-10 20:11:50,2023-07-15 20:11:50,2023-07-12 20:11:50,Delivered,668.3,49.5,0.00,Credit Card,UPS,1Z935663,Web,
ORD-0935664-43E3,CUST-404346-424C,PO-935664,2025-09-06 13:49:19,2025-09-11 13:49:19,,Pending,1444.31,106.99,0.00,Credit Card,,,Web,
ORD-0935665-44E6,CUST-415468-8F4E,PO-935665,2024-04-25 22:44:26,2024-04-30 22:44:26,,Processing,634.09,46.97,0.00,Credit Card,,,Web,
ORD-0935666-DF7B,CUST-025003-652A,PO-935666,2024-12-26 12:43:46,2024-12-31 12:43:46,,Processing,911.89,67.55,0.00,Credit Card,,,Web,
ORD-0935667-5D0F,CUST-332922-09AF,PO-935667,2024-12-23 21:28:58,2024-12-28 21:28:58,2024-12-25 21:28:58,Shipped,217.62,16.12,0.00,Credit Card,UPS,1Z935667,Web,
ORD-0935668-33D0,CUST-140067-C93B,PO-935668,2025-11-07 20:05:15,2025-11-12 20:05:15,,Pending,1449.38,107.36,0.00,Credit Card,,,Web,
ORD-0935669-14DA,CUST-002252-6354,PO-935669,2024-12-27 21:17:09,2025-01-01 21:17:09,2024-12-29 21:17:09,Delivered,1279.62,94.79,0.00,Credit Card,UPS,1Z935669,Web,
ORD-0935670-0AAA,CUST-377918-CE57,PO-935670,2024-05-10 18:33:23,2024-05-15 18:33:23,,Processing,754.51,55.89,0.00,Credit Card,,,Web,
ORD-0935671-2077,CUST-091188-D648,PO-935671,2024-01-31 09:39:12,2024-02-05 09:39:12,,Pending,211.03,15.63,0.00,Credit Card,,,Web,
ORD-0935672-222D,CUST-229835-2D3B,PO-935672,2024-09-11 21:48:41,2024-09-16 21:48:41,2024-09-13 21:48:41,Delivered,60.66,4.49,0.00,Credit Card,UPS,1Z935672,Web,
ORD-0935673-36A9,CUST-016865-4141,PO-935673,2025-03-14 16:04:59,2025-03-19 16:04:59,2025-03-16 16:04:59,Delivered,523.15,38.75,0.00,Credit Card,UPS,1Z935673,Web,
