order_id,customer_id,order_number,order_date,required_date,shipped_date,status,total_amount,tax_amount,shipping_fee,payment_method,shipping_provider,tracking_number,source_channel,notes
ORD-0557443-AAAC,CUST-410901-C89E,PO-557443,2023-07-22 20:50:42,2023-07-27 20:50:42,,Processing,1091.21,80.83,0.00,Credit Card,,,Web,
ORD-0557444-C566,CUST-412902-B39C,PO-557444,2024-10-28 15:37:53,2024-11-02 15:37:53,,Processing,409.88,30.36,0.00,Credit Card,,,Web,
ORD-0557445-92AC,CUST-299442-F0B3,PO-557445,2023-09-28 00:45:58,2023-10-03 00:45:58,,Pending,876.64,64.94,0.00,Credit Card,,,Web,
ORD-0557446-01A9,CUST-336062-B9B7,PO-557446,2024-03-22 15:23:54,2024-03-27 15:23:54,,Pending,432.6,32.04,0.00,Credit Card,,,Web,
ORD-0557447-C01E,CUST-319927-318C,PO-557447,2025-04-30 10:34:00,2025-05-05 10:34:00,2025-05-02 10:34:00,Delivered,121.02,8.96,0.00,Credit Card,UPS,1Z557447,Web,
ORD-0557448-C4EE,CUST-293272-63FF,PO-557448,2025-07-05 16:18:22,2025-07-10 16:18:22,,Pending,130.4,9.66,0.00,Credit Card,,,Web,
ORD-0557449-8144,CUST-312779-B80E,PO-557449,2026-06-04 20:10:46,2026-06-09 20:10:46,,Processing,257.6,19.08,0.00,Credit Card,,,Web,
ORD-0557450-54CC,CUST-329084-0F31,PO-557450,2024-10-29 09:51:09,2024-11-03 09:51:09,2024-10-31 09:51:09,Shipped,965.89,71.55,0.00,Credit Card,UPS,1Z557450,Web,
ORD-0557451-0FA5,CUST-397934-3164,PO-557451,2025-05-04 17:39:12,2025-05-09 17:39:12,,Pending,1901.56,140.86,0.00,Credit Card,,,Web,
ORD-0557452-EA18,CUST-488249-3BB0,PO-557452,2025-07-24 12:35:00,2025-07-29 12:35:00,,Processing,709.16,52.53,0.00,Credit Card,,,Web,
ORD-0557453-6C78,CUST-462737-DFDE,PO-557453,2024-04-01 13:04:14,2024-04-06 13:04:14,,Pending,861.24,63.8,0.00,Credit Card,,,Web,
ORD-0557454-272B,CUST-413976-D950,PO-557454,2025-12-18 00:42:30,2025-12-23 00:42:30,2025-12-20 00:42:30,Delivered,431.72,31.98,0.00,Credit Card,UPS,1Z557454,Web,
ORD-0557455-C6D7,CUST-289474-465C,PO-557455,2024-01-02 18:01:21,2024-01-07 18:01:21,,Processing,440.6,32.64,0.00,Credit Card,,,Web,
ORD-0557456-1587,CUST-127584-C53C,PO-557456,2023-08-11 14:55:27,2023-08-16 14:55:27,2023-08-13 14:55:27,Delivered,85.04,6.3,0.00,Credit Card,UPS,1Z557456,Web,
ORD-0557457-3296,CUST-317814-9C1A,PO-557457,2026-01-30 04:32:36,2026-02-04 04:32:36,2026-02-01 04:32:36,Shipped,331.57,24.56,0.00,Credit Card,UPS,1Z557457,Web,
ORD-0557458-D50D,CUST-030525-FFFE,PO-557458,2024-09-30 23:57:51,2024-10-05 23:57:51,2024-10-02 23:57:51,Shipped,347.86,25.77,0.00,Credit Card,UPS,1Z557458,Web,
ORD-0557459-607A,CUST-200375-E7ED,PO-557459,2026-04-02 13:22:49,2026-04-07 13:22:49,2026-04-04 13:22:49,Delivered,1515.83,112.28,0.00,Credit Card,UPS,1Z557459,Web,
ORD-0557460-3478,CUST-494822-663C,PO-557460,2024-02-23 13:25:51,2024-02-28 13:25:51,2024-02-25 13:25:51,Shipped,1305.26,96.69,0.00,Credit Card,UPS,1Z557460,Web,
ORD-0557461-0A41,CUST-320497-8A2F,PO-557461,2023-11-08 05:49:41,2023-11-13 05:49:41,,Pending,772.64,57.23,0.00,Credit Card,,,Web,
ORD-0557462-1293,CUST-274466-2949,PO-557462,2025-04-14 07:56:19,2025-04-19 07:56:19,2025-04-16 07:56:19,Delivered,899.13,66.6,0.00,Credit Card,UPS,1Z557462,Web,
ORD-0557463-114D,CUST-189802-FD16,PO-557463,2024-03-18 22:39:41,2024-03-23 22:39:41,2024-03-20 22:39:41,Shipped,265.79,19.69,0.00,Credit Card,UPS,1Z557463,Web,
ORD-0557464-AD96,CUST-163448-F306,PO-557464,2023-07-13 15:36:40,2023-07-18 15:36:40,,Processing,814.47,60.33,0.00,Credit Card,,,Web,
ORD-0557465-0CEB,CUST-044262-3972,PO-557465,2024-05-07 03:31:57,2024-05-12 03:31:57,2024-05-09 03:31:57,Delivered,130.7,9.68,0.00,Credit Card,UPS,1Z557465,Web,
ORD-0557466-1DDF,CUST-416392-A631,PO-557466,2026-01-11 08:04:46,2026-01-16 08:04:46,,Processing,1060.06,78.52,0.00,Credit Card,,,Web,
ORD-0557467-653C,CUST-175967-08DD,PO-557467,2026-01-23 08:13:49,2026-01-28 08:13:49,,Pending,561.56,41.6,0.00,Credit Card,,,Web,
ORD-0557468-E706,CUST-068031-6A05,PO-557468,2025-10-08 00:33:50,2025-10-13 00:33:50,,Processing,179.74,13.31,0.00,Credit Card,,,Web,
ORD-0557469-C5F8,CUST-439751-FDAC,PO-557469,2026-02-09 22:11:35,2026-02-14 22:11:35,,Pending,141.79,10.5,0.00,Credit Card,,,Web,
ORD-0557470-29BE,CUST-181209-DD05,PO-557470,2025-05-15 00:00:07,2025-05-20 00:00:07,,Pending,644.09,47.71,0.00,Credit Card,,,Web,
ORD-0557471-A6F4,CUST-463969-ED23,PO-557471,2025-05-28 21:00:35,2025-06-02 21:00:35,,Processing,1647.52,122.04,0.00,Credit Card,,,Web,
ORD-0557472-114F,CUST-038481-CA54,PO-557472,2025-07-03 11:24:50,2025-07-08 11:24:50,2025-07-05 11:24:50,Shipped,170.59,12.64,0.00,Credit Card,UPS,1Z557472,Web,
ORD-0557473-D8E6,CUST-421178-8F90,PO-557473,2023-12-11 04:48:51,2023-12-16 04:48:51,2023-12-13 04:48:51,Shipped,2168.63,160.64,0.00,Credit Card,UPS,1Z557473,Web,
ORD-0557474-8660,CUST-469023-239D,PO-557474,2023-12-24 23:10:57,2023-12-29 23:10:57,,Pending,652.54,48.34,0.00,Credit Card,,,Web,
ORD-0557475-EE66,CUST-113960-B820,PO-557475,2025-05-11 14:14:41,2025-05-16 14:14:41,,Processing,353.11,26.16,0.00,Credit Card,,,Web,
ORD-0557476-A0B1,CUST-089004-71F1,PO-557476,2026-01-10 22:07:30,2026-01-15 22:07:30,2026-01-12 22:07:30,Delivered,606.12,44.9,0.00,Credit Card,UPS,1Z557476,Web,
ORD-0557477-F3A4,CUST-009590-811B,PO-557477,2024-01-28 06:13:01,2024-02-02 06:13:01,2024-01-30 06:13:01,Delivered,1048.14,77.64,0.00,Credit Card,UPS,1Z557477,Web,
ORD-0557478-0007,CUST-497074-3E5C,PO-557478,2024-04-26 18:05:32,2024-05-01 18:05:32,2024-04-28 18:05:32,Delivered,461.68,34.2,0.00,Credit Card,UPS,1Z557478,Web,
ORD-0557479-C958,CUST-179070-2AD0,PO-557479,2023-07-05 02:10:21,2023-07-10 02:10:21,2023-07-07 02:10:21,Shipped,1103.22,81.72,0.00,Credit Card,UPS,1Z557479,Web,
ORD-0557480-CD44,CUST-218896-BCAA,PO-557480,2024-10-13 20:21:40,2024-10-18 20:21:40,,Pending,1435.65,106.34,0.00,Credit Card,,,Web,
ORD-0557481-C3D6,CUST-499663-DD4F,PO-557481,2024-06-19 11:34:44,2024-06-24 11:34:44,,Pending,947.73,70.2,0.00,Credit Card,,,Web,
ORD-0557482-5F70,CUST-272351-DD3B,PO-557482,2026-03-29 06:43:32,2026-04-03 06:43:32,,Processing,940.39,69.66,0.00,Credit Card,,,Web,
ORD-0557483-7D9C,CUST-288757-86F5,PO-557483,2024-06-16 12:04:06,2024-06-21 12:04:06,2024-06-18 12:04:06,Shipped,180.76,13.39,0.00,Credit Card,UPS,1Z557483,Web,
ORD-0557484-EDA0,CUST-094353-AEC1,PO-557484,2025-06-23 19:22:40,2025-06-28 19:22:40,,Processing,1291.17,95.64,0.00,Credit Card,,,Web,
ORD-0557485-2601,CUST-159669-67A4,PO-557485,2025-07-09 03:37:37,2025-07-14 03:37:37,2025-07-11 03:37:37,Delivered,186.17,13.79,0.00,Credit Card,UPS,1Z557485,Web,
ORD-0557486-F7A8,CUST-474682-E100,PO-557486,2023-10-30 21:05:47,2023-11-04 21:05:47,2023-11-01 21:05:47,Delivered,1391.4,103.07,0.00,Credit Card,UPS,1Z557486,Web,
ORD-0557487-144D,CUST-233310-5A34,PO-557487,2023-09-30 20:58:12,2023-10-05 20:58:12,,Pending,1378.56,102.12,0.00,Credit Card,,,Web,
ORD-0557488-EE6B,CUST-403943-9222,PO-557488,2024-04-23 05:38:26,2024-04-28 05:38:26,,Processing,1708.78,126.58,0.00,Credit Card,,,Web,
ORD-0557489-ED1F,CUST-059297-8847,PO-557489,2023-09-01 06:22:03,2023-09-06 06:22:03,,Processing,912.15,67.57,0.00,Credit Card,,,Web,
ORD-0557490-ACE6,CUST-325638-994A,PO-557490,2023-10-31 05:40:11,2023-11-05 05:40:11,,Processing,988.72,73.24,0.00,Credit Card,,,Web,
ORD-0557491-D023,CUST-028110-4310,PO-557491,2025-09-22 00:02:42,2025-09-27 00:02:42,2025-09-24 00:02:42,Delivered,929.6,68.86,0.00,Credit Card,UPS,1Z557491,Web,
ORD-0557492-E4D1,CUST-082380-C6A9,PO-557492,2024-12-31 09:58:58,2025-01-05 09:58:58,,Pending,83.46,6.18,0.00,Credit Card,,,Web,
ORD-0557493-4EB5,CUST-404464-26E6,PO-557493,2026-06-09 23:11:57,2026-06-14 23:11:57,,Pending,925.0,68.52,0.00,Credit Card,,,Web,
ORD-0557494-038C,CUST-324581-8259,PO-557494,2025-01-29 03:49:56,2025-02-03 03:49:56,2025-01-31 03:49:56,Delivered,718.56,53.23,0.00,Credit Card,UPS,1Z557494,Web,
ORD-0557495-9E86,CUST-395834-E807,PO-557495,2024-02-14 16:18:51,2024-02-19 16:18:51,2024-02-16 16:18:51,Delivered,1009.58,74.78,0.00,Credit Card,UPS,1Z557495,Web,
ORD-0557496-EAFF,CUST-474623-4D7C,PO-557496,2024-12-21 23:15:29,2024-12-26 23:15:29,,Processing,1129.78,83.69,0.00,Credit Card,,,Web,
ORD-0557497-55EF,CUST-477651-9BA1,PO-557497,2023-09-18 06:14:21,2023-09-23 06:14:21,,Processing,1167.85,86.51,0.00,Credit Card,,,Web,
ORD-0557498-2D0B,CUST-321567-701C,PO-557498,2025-05-06 16:10:18,2025-05-11 16:10:18,,Pending,399.46,29.59,0.00,Credit Card,,,Web,
ORD-0557499-32B0,CUST-031772-E830,PO-557499,2025-02-10 01:14:27,2025-02-15 01:14:27,2025-02-12 01:14:27,Shipped,679.75,50.35,0.00,Credit Card,UPS,1Z557499,Web,
ORD-0557500-7806,CUST-101334-98A9,PO-557500,2025-02-24 06:59:24,2025-03-01 06:59:24,,Pending,1116.27,82.69,0.00,Credit Card,,,Web,
ORD-0557501-55B1,CUST-212736-6E5A,PO-557501,2023-09-29 07:36:11,2023-10-04 07:36:11,,Processing,805.46,59.66,0.00,Credit Card,,,Web,
ORD-0557502-E7BB,CUST-418288-B7BF,PO-557502,2026-01-14 16:34:04,2026-01-19 16:34:04,,Pending,461.4,34.18,0.00,Credit Card,,,Web,
ORD-0557503-BAEC,CUST-107558-EF7C,PO-557503,2026-06-04 01:39:43,2026-06-09 01:39:43,2026-06-06 01:39:43,Shipped,813.72,60.28,0.00,Credit Card,UPS,1Z557503,Web,
ORD-0557504-F91A,CUST-049027-6EFA,PO-557504,2024-08-01 17:16:21,2024-08-06 17:16:21,,Pending,200.1,14.82,0.00,Credit Card,,,Web,
ORD-0557505-BE81,CUST-321671-5D84,PO-557505,2025-09-19 17:31:56,2025-09-24 17:31:56,2025-09-21 17:31:56,Shipped,1644.6,121.82,0.00,Credit Card,UPS,1Z557505,Web,
ORD-0557506-B23D,CUST-497618-7544,PO-557506,2026-03-18 18:03:15,2026-03-23 18:03:15,,Processing,1447.44,107.22,0.00,Credit Card,,,Web,
ORD-0557507-87D0,CUST-439697-DEF9,PO-557507,2026-04-14 11:33:19,2026-04-19 11:33:19,,Processing,1532.48,113.52,0.00,Credit Card,,,Web,
ORD-0557508-21BC,CUST-458170-8614,PO-557508,2025-06-28 20:07:18,2025-07-03 20:07:18,,Processing,959.06,71.04,0.00,Credit Card,,,Web,
ORD-0557509-2E7B,CUST-174873-228C,PO-557509,2025-04-27 07:29:16,2025-05-02 07:29:16,,Processing,597.78,44.28,0.00,Credit Card,,,Web,
ORD-0557510-2DEF,CUST-087795-382E,PO-557510,2024-02-06 14:58:39,2024-02-11 14:58:39,,Pending,875.56,64.86,0.00,Credit Card,,,Web,
ORD-0557511-19AC,CUST-208344-3A24,PO-557511,2026-04-27 00:11:08,2026-05-02 00:11:08,2026-04-29 00:11:08,Delivered,1080.64,80.05,0.00,Credit Card,UPS,1Z557511,Web,
ORD-0557512-EAB1,CUST-353475-FE29,PO-557512,2023-09-27 23:58:06,2023-10-02 23:58:06,2023-09-29 23:58:06,Delivered,204.33,15.14,0.00,Credit Card,UPS,1Z557512,Web,
ORD-0557513-D2DC,CUST-233294-79E0,PO-557513,2023-10-11 03:38:50,2023-10-16 03:38:50,2023-10-13 03:38:50,Shipped,752.6,55.75,0.00,Credit Card,UPS,1Z557513,Web,
ORD-0557514-62E2,CUST-309206-3EE0,PO-557514,2025-10-30 03:34:49,2025-11-04 03:34:49,2025-11-01 03:34:49,Shipped,239.78,17.76,0.00,Credit Card,UPS,1Z557514,Web,
ORD-0557515-0A42,CUST-320455-D67C,PO-557515,2023-08-27 07:29:43,2023-09-01 07:29:43,,Pending,800.17,59.27,0.00,Credit Card,,,Web,
ORD-0557516-C4D3,CUST-398738-07A0,PO-557516,2023-11-18 23:33:53,2023-11-23 23:33:53,2023-11-20 23:33:53,Shipped,66.31,4.91,0.00,Credit Card,UPS,1Z557516,Web,
ORD-0557517-DC18,CUST-354739-3194,PO-557517,2024-03-28 01:43:56,2024-04-02 01:43:56,2024-03-30 01:43:56,Delivered,529.05,39.19,0.00,Credit Card,UPS,1Z557517,Web,
ORD-0557518-CF9E,CUST-399997-84E5,PO-557518,2024-06-01 11:50:29,2024-06-06 11:50:29,,Pending,152.09,11.27,0.00,Credit Card,,,Web,
ORD-0557519-4F0F,CUST-159148-962C,PO-557519,2024-09-13 04:11:37,2024-09-18 04:11:37,,Pending,74.48,5.52,0.00,Credit Card,,,Web,
ORD-0557520-9456,CUST-171089-818A,PO-557520,2025-06-17 06:44:37,2025-06-22 06:44:37,,Pending,709.21,52.53,0.00,Credit Card,,,Web,
ORD-0557521-6DC1,CUST-495373-4837,PO-557521,2023-07-14 04:00:18,2023-07-19 04:00:18,2023-07-16 04:00:18,Shipped,1036.52,76.78,0.00,Credit Card,UPS,1Z557521,Web,
ORD-0557522-2479,CUST-438976-F7FC,PO-557522,2025-02-03 16:46:29,2025-02-08 16:46:29,2025-02-05 16:46:29,Delivered,78.36,5.8,0.00,Credit Card,UPS,1Z557522,Web,
ORD-0557523-A02B,CUST-251625-B403,PO-557523,2025-01-05 20:07:10,2025-01-10 20:07:10,,Pending,419.0,31.04,0.00,Credit Card,,,Web,
ORD-0557524-9E00,CUST-075420-F674,PO-557524,2025-10-06 05:27:51,2025-10-11 05:27:51,,Processing,61.89,4.58,0.00,Credit Card,,,Web,
ORD-0557525-86D4,CUST-295119-0176,PO-557525,2024-05-27 19:44:31,2024-06-01 19:44:31,,Processing,619.51,45.89,0.00,Credit Card,,,Web,
ORD-0557526-89F0,CUST-060706-1931,PO-557526,2026-03-29 02:07:46,2026-04-03 02:07:46,2026-03-31 02:07:46,Delivered,885.23,65.57,0.00,Credit Card,UPS,1Z557526,Web,
ORD-0557527-18AB,CUST-222347-5FB1,PO-557527,2024-02-13 08:07:15,2024-02-18 08:07:15,,Pending,1594.16,118.09,0.00,Credit Card,,,Web,
ORD-0557528-FB03,CUST-459958-0241,PO-557528,2026-02-17 00:21:19,2026-02-22 00:21:19,2026-02-19 00:21:19,Shipped,1060.26,78.54,0.00,Credit Card,UPS,1Z557528,Web,
ORD-0557529-B892,CUST-188682-EAE7,PO-557529,2025-05-03 10:07:01,2025-05-08 10:07:01,2025-05-05 10:07:01,Delivered,1594.58,118.12,0.00,Credit Card,UPS,1Z557529,Web,
ORD-0557530-C81D,CUST-143703-3584,PO-557530,2025-12-03 02:21:45,2025-12-08 02:21:45,,Processing,497.28,36.84,0.00,Credit Card,,,Web,
ORD-0557531-73D1,CUST-435277-7443,PO-557531,2025-08-10 13:15:56,2025-08-15 13:15:56,,Processing,395.07,29.26,0.00,Credit Card,,,Web,
ORD-0557532-4862,CUST-317168-93F0,PO-557532,2023-11-05 03:22:29,2023-11-10 03:22:29,,Processing,1177.99,87.26,0.00,Credit Card,,,Web,
ORD-0557533-699C,CUST-404032-7138,PO-557533,2025-10-22 14:40:56,2025-10-27 14:40:56,,Pending,953.99,70.67,0.00,Credit Card,,,Web,
ORD-0557534-8D5E,CUST-052969-BC45,PO-557534,2024-04-20 11:00:15,2024-04-25 11:00:15,,Processing,693.92,51.4,0.00,Credit Card,,,Web,
ORD-0557535-2427,CUST-262496-D3DD,PO-557535,2025-05-15 01:44:40,2025-05-20 01:44:40,,Pending,198.76,14.72,0.00,Credit Card,,,Web,
ORD-0557536-E843,CUST-339482-335B,PO-557536,2026-02-10 21:10:27,2026-02-15 21:10:27,2026-02-12 21:10:27,Delivered,120.44,8.92,0.00,Credit Card,UPS,1Z557536,Web,
ORD-0557537-3E27,CUST-151033-81ED,PO-557537,2023-12-14 22:58:33,2023-12-19 22:58:33,,Processing,1151.88,85.32,0.00,Credit Card,,,Web,
ORD-0557538-6DE6,CUST-262066-1E83,PO-557538,2025-06-21 11:10:52,2025-06-26 11:10:52,2025-06-23 11:10:52,Delivered,706.74,52.35,0.00,Credit Card,UPS,1Z557538,Web,
ORD-0557539-A8FF,CUST-494941-7278,PO-557539,2026-02-11 06:12:25,2026-02-16 06:12:25,,Processing,1527.09,113.12,0.00,Credit Card,,,Web,
ORD-0557540-6C3C,CUST-356400-6ADC,PO-557540,2025-03-20 12:02:29,2025-03-25 12:02:29,2025-03-22 12:02:29,Delivered,1163.84,86.21,0.00,Credit Card,UPS,1Z557540,Web,
ORD-0557541-0638,CUST-365353-8CCE,PO-557541,2025-05-15 21:39:44,2025-05-20 21:39:44,,Pending,704.78,52.21,0.00,Credit Card,,,Web,
ORD-0557542-63DC,CUST-165585-90CA,PO-557542,2025-04-08 12:45:09,2025-04-13 12:45:09,2025-04-10 12:45:09,Shipped,1581.55,117.15,0.00,Credit Card,UPS,1Z557542,Web,
ORD-0557543-C866,CUST-287847-E6B2,PO-557543,2026-02-07 14:32:30,2026-02-12 14:32:30,2026-02-09 14:32:30,Delivered,511.23,37.87,0.00,Credit Card,UPS,1Z557543,Web,
ORD-0557544-F246,CUST-082328-E654,PO-557544,2026-06-18 12:06:32,2026-06-23 12:06:32,2026-06-20 12:06:32,Shipped,330.31,24.47,0.00,Credit Card,UPS,1Z557544,Web,
ORD-0557545-1932,CUST-494798-E5EF,PO-557545,2024-04-10 07:37:37,2024-04-15 07:37:37,2024-04-12 07:37:37,Shipped,1063.37,78.77,0.00,Credit Card,UPS,1Z557545,Web,
ORD-0557546-D16C,CUST-065970-EDC7,PO-557546,2024-04-17 06:07:02,2024-04-22 06:07:02,2024-04-19 06:07:02,Delivered,1483.75,109.91,0.00,Credit Card,UPS,1Z557546,Web,
ORD-0557547-51C4,CUST-200967-CF08,PO-557547,2024-04-21 04:30:27,2024-04-26 04:30:27,,Processing,943.24,69.87,0.00,Credit Card,,,Web,
ORD-0557548-427E,CUST-319279-584D,PO-557548,2026-02-13 22:15:39,2026-02-18 22:15:39,2026-02-15 22:15:39,Shipped,1795.13,132.97,0.00,Credit Card,UPS,1Z557548,Web,
ORD-0557549-5CDF,CUST-061379-0D45,PO-557549,2024-04-14 20:07:48,2024-04-19 20:07:48,,Processing,1684.74,124.8,0.00,Credit Card,,,Web,
ORD-0557550-FBBB,CUST-255373-EC0B,PO-557550,2023-06-29 07:44:57,2023-07-04 07:44:57,2023-07-01 07:44:57,Shipped,1670.28,123.72,0.00,Credit Card,UPS,1Z557550,Web,
ORD-0557551-63F9,CUST-289488-BCBD,PO-557551,2025-07-21 18:00:48,2025-07-26 18:00:48,2025-07-23 18:00:48,Delivered,486.39,36.03,0.00,Credit Card,UPS,1Z557551,Web,
ORD-0557552-7169,CUST-126060-4436,PO-557552,2025-10-23 10:01:50,2025-10-28 10:01:50,,Processing,262.99,19.48,0.00,Credit Card,,,Web,
ORD-0557553-81C2,CUST-269608-ACBC,PO-557553,2025-03-26 13:04:05,2025-03-31 13:04:05,,Processing,735.46,54.48,0.00,Credit Card,,,Web,
ORD-0557554-533D,CUST-009893-8FE6,PO-557554,2026-05-14 02:37:00,2026-05-19 02:37:00,2026-05-16 02:37:00,Shipped,249.78,18.5,0.00,Credit Card,UPS,1Z557554,Web,
ORD-0557555-637B,CUST-063744-02F7,PO-557555,2025-06-26 04:27:54,2025-07-01 04:27:54,2025-06-28 04:27:54,Delivered,444.44,32.92,0.00,Credit Card,UPS,1Z557555,Web,
ORD-0557556-79DA,CUST-263783-7AA4,PO-557556,2024-11-18 13:36:03,2024-11-23 13:36:03,2024-11-20 13:36:03,Delivered,726.58,53.82,0.00,Credit Card,UPS,1Z557556,Web,
ORD-0557557-DA39,CUST-390773-9EF9,PO-557557,2025-04-22 15:52:10,2025-04-27 15:52:10,2025-04-24 15:52:10,Shipped,368.58,27.3,0.00,Credit Card,UPS,1Z557557,Web,
ORD-0557558-DDB8,CUST-394805-2A33,PO-557558,2025-06-28 14:32:23,2025-07-03 14:32:23,,Processing,590.89,43.77,0.00,Credit Card,,,Web,
ORD-0557559-A901,CUST-302596-5CE2,PO-557559,2024-01-21 09:52:19,2024-01-26 09:52:19,2024-01-23 09:52:19,Shipped,618.87,45.84,0.00,Credit Card,UPS,1Z557559,Web,
ORD-0557560-97DB,CUST-243471-3D17,PO-557560,2025-09-28 22:46:13,2025-10-03 22:46:13,2025-09-30 22:46:13,Shipped,495.59,36.71,0.00,Credit Card,UPS,1Z557560,Web,
ORD-0557561-270A,CUST-262319-9463,PO-557561,2024-10-01 21:57:17,2024-10-06 21:57:17,,Pending,496.56,36.78,0.00,Credit Card,,,Web,
ORD-0557562-8E4B,CUST-347288-D78C,PO-557562,2023-07-30 06:27:29,2023-08-04 06:27:29,2023-08-01 06:27:29,Delivered,1154.5,85.52,0.00,Credit Card,UPS,1Z557562,Web,
ORD-0557563-566B,CUST-335135-10B1,PO-557563,2023-10-09 04:14:06,2023-10-14 04:14:06,2023-10-11 04:14:06,Delivered,150.53,11.15,0.00,Credit Card,UPS,1Z557563,Web,
ORD-0557564-8C2D,CUST-464354-635C,PO-557564,2025-10-04 21:51:40,2025-10-09 21:51:40,,Pending,305.51,22.63,0.00,Credit Card,,,Web,
ORD-0557565-4894,CUST-183946-B35B,PO-557565,2024-10-15 00:39:02,2024-10-20 00:39:02,2024-10-17 00:39:02,Shipped,95.04,7.04,0.00,Credit Card,UPS,1Z557565,Web,
ORD-0557566-6C97,CUST-283686-7F5D,PO-557566,2026-01-11 03:53:06,2026-01-16 03:53:06,2026-01-13 03:53:06,Delivered,1298.35,96.17,0.00,Credit Card,UPS,1Z557566,Web,
ORD-0557567-FF38,CUST-222572-FB10,PO-557567,2025-10-19 09:27:52,2025-10-24 09:27:52,2025-10-21 09:27:52,Shipped,248.63,18.42,0.00,Credit Card,UPS,1Z557567,Web,
ORD-0557568-6A41,CUST-342687-395B,PO-557568,2026-06-22 20:18:58,2026-06-27 20:18:58,2026-06-24 20:18:58,Delivered,334.22,24.76,0.00,Credit Card,UPS,1Z557568,Web,
ORD-0557569-28C6,CUST-232237-F2CF,PO-557569,2026-05-26 14:57:59,2026-05-31 14:57:59,,Processing,799.24,59.2,0.00,Credit Card,,,Web,
ORD-0557570-588A,CUST-047784-309D,PO-557570,2025-09-12 13:48:16,2025-09-17 13:48:16,2025-09-14 13:48:16,Delivered,1200.95,88.96,0.00,Credit Card,UPS,1Z557570,Web,
ORD-0557571-39ED,CUST-269151-0CF2,PO-557571,2023-09-28 13:47:40,2023-10-03 13:47:40,2023-09-30 13:47:40,Delivered,1161.63,86.05,0.00,Credit Card,UPS,1Z557571,Web,
ORD-0557572-0552,CUST-491402-4375,PO-557572,2024-04-14 04:24:46,2024-04-19 04:24:46,2024-04-16 04:24:46,Delivered,1924.5,142.56,0.00,Credit Card,UPS,1Z557572,Web,
ORD-0557573-7096,CUST-278899-C8E0,PO-557573,2024-06-04 09:51:20,2024-06-09 09:51:20,,Pending,1189.99,88.15,0.00,Credit Card,,,Web,
ORD-0557574-9614,CUST-104388-1ACC,PO-557574,2026-03-31 15:47:08,2026-04-05 15:47:08,,Pending,1092.92,80.96,0.00,Credit Card,,,Web,
