order_id,customer_id,order_number,order_date,required_date,shipped_date,status,total_amount,tax_amount,shipping_fee,payment_method,shipping_provider,tracking_number,source_channel,notes
ORD-0992779-EDF7,CUST-146600-15A0,PO-992779,2026-04-04 22:40:05,2026-04-09 22:40:05,2026-04-06 22:40:05,Shipped,1051.23,77.87,0.00,Credit Card,UPS,1Z992779,Web,
ORD-0992780-4D5E,CUST-451344-5892,PO-992780,2025-09-03 06:47:01,2025-09-08 06:47:01,2025-09-05 06:47:01,Delivered,273.0,20.22,0.00,Credit Card,UPS,1Z992780,Web,
ORD-0992781-8A0E,CUST-319668-AB78,PO-992781,2025-05-31 13:30:01,2025-06-05 13:30:01,2025-06-02 13:30:01,Delivered,732.3,54.24,0.00,Credit Card,UPS,1Z992781,Web,
ORD-0992782-3757,CUST-323543-96C1,PO-992782,2024-06-23 23:19:28,2024-06-28 23:19:28,2024-06-25 23:19:28,Shipped,179.31,13.28,0.00,Credit Card,UPS,1Z992782,Web,
ORD-0992783-A9AC,CUST-176152-610A,PO-992783,2024-12-29 03:30:28,2025-01-03 03:30:28,,Pending,513.95,38.07,0.00,Credit Card,,,Web,
ORD-0992784-E8E3,CUST-084886-AD11,PO-992784,2024-11-12 22:08:23,2024-11-17 22:08:23,,Processing,33.0,2.44,0.00,Credit Card,,,Web,
ORD-0992785-521A,CUST-376951-72F4,PO-992785,2023-08-26 18:27:44,2023-08-31 18:27:44,2023-08-28 18:27:44,Shipped,136.6,10.12,0.00,Credit Card,UPS,1Z992785,Web,
ORD-0992786-C1EF,CUST-237361-1799,PO-992786,2026-05-16 22:38:53,2026-05-21 22:38:53,2026-05-18 22:38:53,Shipped,333.7,24.72,0.00,Credit Card,UPS,1Z992786,Web,
ORD-0992787-5480,CUST-265397-2065,PO-992787,2024-08-05 11:57:06,2024-08-10 11:57:06,,Pending,619.94,45.92,0.00,Credit Card,,,Web,
ORD-0992788-1FBD,CUST-027173-F7F6,PO-992788,2024-03-07 17:18:51,2024-03-12 17:18:51,,Pending,423.32,31.36,0.00,Credit Card,,,Web,
ORD-0992789-682B,CUST-234100-C5A7,PO-992789,2025-12-15 07:21:16,2025-12-20 07:21:16,,Pending,377.89,27.99,0.00,Credit Card,,,Web,
ORD-0992790-E189,CUST-051935-F02F,PO-992790,2024-09-21 22:02:45,2024-09-26 22:02:45,2024-09-23 22:02:45,Delivered,763.47,56.55,0.00,Credit Card,UPS,1Z992790,Web,
ORD-0992791-51EB,CUST-311888-230D,PO-992791,2026-06-08 23:58:41,2026-06-13 23:58:41,,Pending,523.45,38.77,0.00,Credit Card,,,Web,
ORD-0992792-9603,CUST-309742-D845,PO-992792,2024-01-17 20:26:18,2024-01-22 20:26:18,,Processing,1158.52,85.82,0.00,Credit Card,,,Web,
ORD-0992793-7920,CUST-419347-DB12,PO-992793,2025-10-07 20:54:03,2025-10-12 20:54:03,2025-10-09 20:54:03,Shipped,1152.52,85.37,0.00,Credit Card,UPS,1Z992793,Web,
ORD-0992794-9E3A,CUST-443700-91F8,PO-992794,2023-11-15 06:49:26,2023-11-20 06:49:26,2023-11-17 06:49:26,Delivered,1440.18,106.68,0.00,Credit Card,UPS,1Z992794,Web,
ORD-0992795-5E44,CUST-009665-500E,PO-992795,2024-12-10 04:15:26,2024-12-15 04:15:26,,Processing,1239.69,91.83,0.00,Credit Card,,,Web,
ORD-0992796-425C,CUST-205240-D94B,PO-992796,2024-01-04 23:32:04,2024-01-09 23:32:04,2024-01-06 23:32:04,Shipped,781.48,57.89,0.00,Credit Card,UPS,1Z992796,Web,
ORD-0992797-8869,CUST-109352-D027,PO-992797,2025-10-28 22:19:54,2025-11-02 22:19:54,2025-10-30 22:19:54,Delivered,731.89,54.21,0.00,Credit Card,UPS,1Z992797,Web,
ORD-0992798-3B06,CUST-466111-7809,PO-992798,2025-11-27 14:32:09,2025-12-02 14:32:09,,Pending,487.52,36.11,0.00,Credit Card,,,Web,
ORD-0992799-A226,CUST-315303-CAE0,PO-992799,2024-09-21 22:02:02,2024-09-26 22:02:02,,Pending,506.61,37.53,0.00,Credit Card,,,Web,
ORD-0992800-936D,CUST-219431-4859,PO-992800,2025-06-26 16:42:34,2025-07-01 16:42:34,,Processing,230.46,17.07,0.00,Credit Card,,,Web,
ORD-0992801-00E9,CUST-470989-83D3,PO-992801,2026-06-05 09:33:53,2026-06-10 09:33:53,,Pending,207.34,15.36,0.00,Credit Card,,,Web,
ORD-0992802-8116,CUST-239701-2412,PO-992802,2026-03-26 19:44:50,2026-03-31 19:44:50,2026-03-28 19:44:50,Shipped,859.66,63.68,0.00,Credit Card,UPS,1Z992802,Web,
ORD-0992803-B428,CUST-459538-5EE4,PO-992803,2025-05-28 06:39:09,2025-06-02 06:39:09,,Processing,1139.14,84.38,0.00,Credit Card,,,Web,
ORD-0992804-C3A7,CUST-072454-B0A7,PO-992804,2026-03-02 04:32:45,2026-03-07 04:32:45,,Processing,1256.23,93.05,0.00,Credit Card,,,Web,
ORD-0992805-1FF7,CUST-481931-BF9A,PO-992805,2024-08-11 11:53:38,2024-08-16 11:53:38,2024-08-13 11:53:38,Delivered,455.89,33.77,0.00,Credit Card,UPS,1Z992805,Web,
ORD-0992806-C1CF,CUST-125150-CB86,PO-992806,2025-09-28 05:27:59,2025-10-03 05:27:59,2025-09-30 05:27:59,Delivered,72.05,5.34,0.00,Credit Card,UPS,1Z992806,Web,
ORD-0992807-E70B,CUST-030251-6B1D,PO-992807,2024-02-01 22:23:50,2024-02-06 22:23:50,,Pending,801.52,59.37,0.00,Credit Card,,,Web,
ORD-0992808-488D,CUST-344199-C095,PO-992808,2024-05-17 22:14:53,2024-05-22 22:14:53,2024-05-19 22:14:53,Shipped,473.8,35.1,0.00,Credit Card,UPS,1Z992808,Web,
ORD-0992809-D14B,CUST-092366-5396,PO-992809,2024-06-01 12:33:34,2024-06-06 12:33:34,,Processing,595.98,44.15,0.00,Credit Card,,,Web,
ORD-0992810-6AB6,CUST-348058-DB85,PO-992810,2026-02-20 17:25:13,2026-02-25 17:25:13,2026-02-22 17:25:13,Delivered,1431.69,106.05,0.00,Credit Card,UPS,1Z992810,Web,
ORD-0992811-03B4,CUST-243530-F39C,PO-992811,2024-05-30 02:46:00,2024-06-04 02:46:00,,Processing,897.31,66.47,0.00,Credit Card,,,Web,
ORD-0992812-B8B6,CUST-189391-160A,PO-992812,2024-01-22 00:42:30,2024-01-27 00:42:30,,Processing,366.79,27.17,0.00,Credit Card,,,Web,
ORD-0992813-D026,CUST-474042-E318,PO-992813,2025-07-10 02:04:50,2025-07-15 02:04:50,,Processing,526.05,38.97,0.00,Credit Card,,,Web,
ORD-0992814-733C,CUST-458086-D896,PO-992814,2026-01-17 07:32:22,2026-01-22 07:32:22,,Processing,668.07,49.49,0.00,Credit Card,,,Web,
ORD-0992815-5F9E,CUST-067870-A2FE,PO-992815,2026-03-30 15:21:40,2026-04-04 15:21:40,,Processing,431.74,31.98,0.00,Credit Card,,,Web,
ORD-0992816-629B,CUST-071894-CA06,PO-992816,2024-02-15 20:12:33,2024-02-20 20:12:33,2024-02-17 20:12:33,Shipped,775.57,57.45,0.00,Credit Card,UPS,1Z992816,Web,
ORD-0992817-14A1,CUST-028665-F2C4,PO-992817,2023-08-03 18:46:34,2023-08-08 18:46:34,2023-08-05 18:46:34,Shipped,1293.21,95.79,0.00,Credit Card,UPS,1Z992817,Web,
ORD-0992818-3F1F,CUST-319356-F5DB,PO-992818,2025-04-10 17:14:51,2025-04-15 17:14:51,,Pending,289.92,21.48,0.00,Credit Card,,,Web,
ORD-0992819-5070,CUST-375337-598B,PO-992819,2026-05-03 08:29:58,2026-05-08 08:29:58,,Processing,642.22,47.57,0.00,Credit Card,,,Web,
ORD-0992820-FA14,CUST-399357-B1DF,PO-992820,2024-07-12 16:27:37,2024-07-17 16:27:37,2024-07-14 16:27:37,Shipped,706.5,52.33,0.00,Credit Card,UPS,1Z992820,Web,
ORD-0992821-2885,CUST-433236-5607,PO-992821,2025-08-12 08:29:11,2025-08-17 08:29:11,2025-08-14 08:29:11,Shipped,574.82,42.58,0.00,Credit Card,UPS,1Z992821,Web,
ORD-0992822-376B,CUST-021182-BDC9,PO-992822,2026-06-23 10:33:05,2026-06-28 10:33:05,2026-06-25 10:33:05,Delivered,465.49,34.48,0.00,Credit Card,UPS,1Z992822,Web,
ORD-0992823-A834,CUST-006737-B9ED,PO-992823,2025-12-24 01:24:55,2025-12-29 01:24:55,2025-12-26 01:24:55,Shipped,816.24,60.46,0.00,Credit Card,UPS,1Z992823,Web,
ORD-0992824-3875,CUST-340491-DBD7,PO-992824,2025-03-24 15:01:41,2025-03-29 15:01:41,,Processing,573.7,42.5,0.00,Credit Card,,,Web,
ORD-0992825-7349,CUST-293443-2BE6,PO-992825,2023-10-12 15:59:39,2023-10-17 15:59:39,2023-10-14 15:59:39,Shipped,622.38,46.1,0.00,Credit Card,UPS,1Z992825,Web,
ORD-0992826-421D,CUST-212069-5FD9,PO-992826,2024-10-12 17:49:06,2024-10-17 17:49:06,2024-10-14 17:49:06,Shipped,492.22,36.46,0.00,Credit Card,UPS,1Z992826,Web,
ORD-0992827-6DAC,CUST-137603-0F44,PO-992827,2024-10-03 10:05:06,2024-10-08 10:05:06,,Pending,216.39,16.03,0.00,Credit Card,,,Web,
ORD-0992828-7E05,CUST-321449-ED78,PO-992828,2024-02-23 07:34:57,2024-02-28 07:34:57,2024-02-25 07:34:57,Delivered,1462.42,108.33,0.00,Credit Card,UPS,1Z992828,Web,
ORD-0992829-6AE8,CUST-136098-EFCA,PO-992829,2025-03-26 02:02:32,2025-03-31 02:02:32,2025-03-28 02:02:32,Delivered,1977.46,146.48,0.00,Credit Card,UPS,1Z992829,Web,
ORD-0992830-2E60,CUST-039086-0C31,PO-992830,2023-09-16 05:01:10,2023-09-21 05:01:10,,Processing,354.84,26.28,0.00,Credit Card,,,Web,
ORD-0992831-3A83,CUST-369566-F82E,PO-992831,2024-02-09 01:17:08,2024-02-14 01:17:08,2024-02-11 01:17:08,Delivered,778.0,57.63,0.00,Credit Card,UPS,1Z992831,Web,
ORD-0992832-759B,CUST-352059-2C73,PO-992832,2024-08-06 23:18:33,2024-08-11 23:18:33,2024-08-08 23:18:33,Delivered,1127.44,83.51,0.00,Credit Card,UPS,1Z992832,Web,
ORD-0992833-5F3D,CUST-240820-7190,PO-992833,2025-01-26 08:33:09,2025-01-31 08:33:09,2025-01-28 08:33:09,Shipped,878.95,65.11,0.00,Credit Card,UPS,1Z992833,Web,
ORD-0992834-925E,CUST-249612-80D9,PO-992834,2024-02-21 14:57:01,2024-02-26 14:57:01,,Pending,774.96,57.4,0.00,Credit Card,,,Web,
ORD-0992835-8878,CUST-414807-F2B5,PO-992835,2025-12-24 22:57:02,2025-12-29 22:57:02,2025-12-26 22:57:02,Shipped,1043.06,77.26,0.00,Credit Card,UPS,1Z992835,Web,
ORD-0992836-FF06,CUST-098559-8B6C,PO-992836,2024-03-19 08:16:59,2024-03-24 08:16:59,2024-03-21 08:16:59,Shipped,1429.78,105.91,0.00,Credit Card,UPS,1Z992836,Web,
ORD-0992837-43E9,CUST-008239-19F6,PO-992837,2025-01-16 22:29:54,2025-01-21 22:29:54,2025-01-18 22:29:54,Shipped,323.16,23.94,0.00,Credit Card,UPS,1Z992837,Web,
ORD-0992838-7A07,CUST-066096-5ED4,PO-992838,2025-10-02 04:33:29,2025-10-07 04:33:29,,Processing,128.78,9.54,0.00,Credit Card,,,Web,
ORD-0992839-1D01,CUST-027222-2BDC,PO-992839,2025-10-10 10:16:31,2025-10-15 10:16:31,2025-10-12 10:16:31,Shipped,1214.44,89.96,0.00,Credit Card,UPS,1Z992839,Web,
ORD-0992840-A8C0,CUST-049827-3198,PO-992840,2024-01-19 12:38:33,2024-01-24 12:38:33,,Processing,206.1,15.27,0.00,Credit Card,,,Web,
ORD-0992841-4864,CUST-118575-2B3D,PO-992841,2025-02-07 07:05:16,2025-02-12 07:05:16,,Processing,253.58,18.78,0.00,Credit Card,,,Web,
ORD-0992842-5397,CUST-357248-9C55,PO-992842,2024-03-23 06:13:02,2024-03-28 06:13:02,,Pending,157.31,11.65,0.00,Credit Card,,,Web,
ORD-0992843-8F3C,CUST-235110-FDFA,PO-992843,2024-05-28 02:27:10,2024-06-02 02:27:10,,Pending,257.99,19.11,0.00,Credit Card,,,Web,
ORD-0992844-459B,CUST-160527-913F,PO-992844,2024-10-12 01:06:30,2024-10-17 01:06:30,,Pending,201.78,14.95,0.00,Credit Card,,,Web,
ORD-0992845-B1EA,CUST-271558-8F0E,PO-992845,2025-12-27 07:41:05,2026-01-01 07:41:05,2025-12-29 07:41:05,Shipped,1176.9,87.18,0.00,Credit Card,UPS,1Z992845,Web,
ORD-0992846-5532,CUST-209477-C494,PO-992846,2026-04-16 00:58:43,2026-04-21 00:58:43,2026-04-18 00:58:43,Delivered,1302.71,96.5,0.00,Credit Card,UPS,1Z992846,Web,
ORD-0992847-60E9,CUST-127946-C0CA,PO-992847,2025-12-29 05:40:39,2026-01-03 05:40:39,2025-12-31 05:40:39,Delivered,384.22,28.46,0.00,Credit Card,UPS,1Z992847,Web,
ORD-0992848-77B4,CUST-168120-13AC,PO-992848,2026-05-06 01:44:47,2026-05-11 01:44:47,,Processing,1072.69,79.46,0.00,Credit Card,,,Web,
ORD-0992849-123D,CUST-011355-5631,PO-992849,2025-01-27 17:10:41,2025-02-01 17:10:41,,Processing,617.97,45.78,0.00,Credit Card,,,Web,
ORD-0992850-13A3,CUST-028886-CBC3,PO-992850,2024-12-09 07:55:53,2024-12-14 07:55:53,,Processing,1483.28,109.87,0.00,Credit Card,,,Web,
ORD-0992851-7417,CUST-289479-8223,PO-992851,2026-02-21 08:20:07,2026-02-26 08:20:07,2026-02-23 08:20:07,Delivered,842.12,62.38,0.00,Credit Card,UPS,1Z992851,Web,
ORD-0992852-39CD,CUST-076016-2216,PO-992852,2024-06-15 01:26:00,2024-06-20 01:26:00,2024-06-17 01:26:00,Delivered,251.08,18.6,0.00,Credit Card,UPS,1Z992852,Web,
ORD-0992853-B908,CUST-408164-156F,PO-992853,2024-02-04 20:18:05,2024-02-09 20:18:05,,Pending,1213.21,89.87,0.00,Credit Card,,,Web,
ORD-0992854-B7D3,CUST-427004-9234,PO-992854,2024-01-29 13:17:12,2024-02-03 13:17:12,2024-01-31 13:17:12,Delivered,1475.88,109.32,0.00,Credit Card,UPS,1Z992854,Web,
ORD-0992855-3812,CUST-378039-C7BE,PO-992855,2023-09-20 06:30:29,2023-09-25 06:30:29,2023-09-22 06:30:29,Shipped,293.57,21.75,0.00,Credit Card,UPS,1Z992855,Web,
ORD-0992856-158C,CUST-321115-93DB,PO-992856,2025-08-18 07:41:08,2025-08-23 07:41:08,,Processing,591.48,43.81,0.00,Credit Card,,,Web,
ORD-0992857-0F7E,CUST-165125-7DFD,PO-992857,2025-03-18 02:46:23,2025-03-23 02:46:23,2025-03-20 02:46:23,Delivered,507.1,37.56,0.00,Credit Card,UPS,1Z992857,Web,
ORD-0992858-3DCE,CUST-108606-4740,PO-992858,2025-01-18 12:19:44,2025-01-23 12:19:44,2025-01-20 12:19:44,Delivered,1341.27,99.35,0.00,Credit Card,UPS,1Z992858,Web,
ORD-0992859-596A,CUST-127713-1452,PO-992859,2024-04-29 01:00:30,2024-05-04 01:00:30,2024-05-01 01:00:30,Shipped,1176.75,87.17,0.00,Credit Card,UPS,1Z992859,Web,
ORD-0992860-1422,CUST-298115-F9E3,PO-992860,2025-03-27 22:50:52,2025-04-01 22:50:52,,Processing,1015.26,75.2,0.00,Credit Card,,,Web,
ORD-0992861-0BDB,CUST-298578-A177,PO-992861,2024-08-05 23:12:48,2024-08-10 23:12:48,,Pending,739.31,54.76,0.00,Credit Card,,,Web,
ORD-0992862-5838,CUST-429168-6491,PO-992862,2026-03-31 12:36:51,2026-04-05 12:36:51,,Pending,1275.21,94.46,0.00,Credit Card,,,Web,
ORD-0992863-42E1,CUST-254808-6F35,PO-992863,2023-12-24 01:39:45,2023-12-29 01:39:45,,Processing,425.2,31.5,0.00,Credit Card,,,Web,
ORD-0992864-5BD9,CUST-321224-E765,PO-992864,2023-11-04 20:53:25,2023-11-09 20:53:25,2023-11-06 20:53:25,Delivered,1238.24,91.72,0.00,Credit Card,UPS,1Z992864,Web,
ORD-0992865-7EE8,CUST-415170-C6E6,PO-992865,2024-04-30 05:36:20,2024-05-05 05:36:20,2024-05-02 05:36:20,Shipped,664.06,49.19,0.00,Credit Card,UPS,1Z992865,Web,
ORD-0992866-7C86,CUST-441729-E742,PO-992866,2025-01-10 03:24:35,2025-01-15 03:24:35,2025-01-12 03:24:35,Shipped,193.49,14.33,0.00,Credit Card,UPS,1Z992866,Web,
ORD-0992867-517F,CUST-226805-27C4,PO-992867,2024-10-04 11:49:41,2024-10-09 11:49:41,,Processing,799.18,59.2,0.00,Credit Card,,,Web,
ORD-0992868-04AA,CUST-399797-B7B5,PO-992868,2025-07-12 13:57:40,2025-07-17 13:57:40,2025-07-14 13:57:40,Shipped,84.76,6.28,0.00,Credit Card,UPS,1Z992868,Web,
ORD-0992869-8F45,CUST-228455-965D,PO-992869,2025-01-15 09:45:26,2025-01-20 09:45:26,,Pending,430.19,31.87,0.00,Credit Card,,,Web,
ORD-0992870-EBDA,CUST-407257-7EF3,PO-992870,2025-04-23 22:05:42,2025-04-28 22:05:42,2025-04-25 22:05:42,Delivered,461.04,34.15,0.00,Credit Card,UPS,1Z992870,Web,
ORD-0992871-2541,CUST-053656-84CD,PO-992871,2026-02-06 02:07:29,2026-02-11 02:07:29,,Pending,249.39,18.47,0.00,Credit Card,,,Web,
ORD-0992872-897F,CUST-293948-B1FD,PO-992872,2026-02-10 16:12:31,2026-02-15 16:12:31,,Pending,453.6,33.6,0.00,Credit Card,,,Web,
ORD-0992873-B669,CUST-349203-8C99,PO-992873,2024-07-06 03:51:06,2024-07-11 03:51:06,2024-07-08 03:51:06,Delivered,93.4,6.92,0.00,Credit Card,UPS,1Z992873,Web,
ORD-0992874-DE24,CUST-481353-2665,PO-992874,2026-03-11 21:11:51,2026-03-16 21:11:51,2026-03-13 21:11:51,Delivered,338.64,25.08,0.00,Credit Card,UPS,1Z992874,Web,
ORD-0992875-86A7,CUST-118437-2011,PO-992875,2023-10-02 21:27:17,2023-10-07 21:27:17,2023-10-04 21:27:17,Shipped,240.94,17.85,0.00,Credit Card,UPS,1Z992875,Web,
ORD-0992876-BC08,CUST-280255-CC29,PO-992876,2024-03-07 10:54:00,2024-03-12 10:54:00,2024-03-09 10:54:00,Delivered,771.51,57.15,0.00,Credit Card,UPS,1Z992876,Web,
ORD-0992877-5713,CUST-040558-5D4D,PO-992877,2024-11-08 08:15:24,2024-11-13 08:15:24,2024-11-10 08:15:24,Delivered,1595.78,118.21,0.00,Credit Card,UPS,1Z992877,Web,
ORD-0992878-820E,CUST-457870-7F96,PO-992878,2025-02-19 01:29:25,2025-02-24 01:29:25,2025-02-21 01:29:25,Shipped,560.23,41.5,0.00,Credit Card,UPS,1Z992878,Web,
ORD-0992879-5B9C,CUST-073083-1D27,PO-992879,2026-02-09 12:53:09,2026-02-14 12:53:09,,Processing,542.34,40.17,0.00,Credit Card,,,Web,
ORD-0992880-FCEE,CUST-453516-6741,PO-992880,2024-03-10 02:29:35,2024-03-15 02:29:35,2024-03-12 02:29:35,Shipped,304.21,22.53,0.00,Credit Card,UPS,1Z992880,Web,
ORD-0992881-B8D6,CUST-198415-6D5C,PO-992881,2025-11-13 06:55:53,2025-11-18 06:55:53,,Pending,736.01,54.52,0.00,Credit Card,,,Web,
ORD-0992882-033D,CUST-073770-29DE,PO-992882,2024-04-14 13:39:15,2024-04-19 13:39:15,,Processing,104.03,7.71,0.00,Credit Card,,,Web,
ORD-0992883-4106,CUST-113291-D57F,PO-992883,2024-07-13 06:12:26,2024-07-18 06:12:26,,Pending,799.35,59.21,0.00,Credit Card,,,Web,
ORD-0992884-7C19,CUST-087772-02CF,PO-992884,2024-03-20 07:38:50,2024-03-25 07:38:50,2024-03-22 07:38:50,Delivered,262.25,19.43,0.00,Credit Card,UPS,1Z992884,Web,
ORD-0992885-9DCF,CUST-040283-7757,PO-992885,2026-06-07 04:41:58,2026-06-12 04:41:58,2026-06-09 04:41:58,Shipped,1526.2,113.05,0.00,Credit Card,UPS,1Z992885,Web,
ORD-0992886-05ED,CUST-052312-00BE,PO-992886,2025-01-18 09:09:56,2025-01-23 09:09:56,,Pending,1275.49,94.48,0.00,Credit Card,,,Web,
ORD-0992887-E2DD,CUST-118604-D6FF,PO-992887,2024-06-05 10:50:28,2024-06-10 10:50:28,,Processing,895.07,66.3,0.00,Credit Card,,,Web,
ORD-0992888-4A5B,CUST-268817-EAC0,PO-992888,2025-07-29 02:41:34,2025-08-03 02:41:34,,Processing,1153.71,85.46,0.00,Credit Card,,,Web,
ORD-0992889-83CF,CUST-139020-83EB,PO-992889,2026-01-04 09:08:03,2026-01-09 09:08:03,,Pending,207.72,15.39,0.00,Credit Card,,,Web,
ORD-0992890-7CDB,CUST-320141-18A0,PO-992890,2025-12-13 21:44:09,2025-12-18 21:44:09,,Processing,1381.97,102.37,0.00,Credit Card,,,Web,
ORD-0992891-B52C,CUST-046094-91AA,PO-992891,2024-11-15 06:45:37,2024-11-20 06:45:37,2024-11-17 06:45:37,Delivered,809.95,60.0,0.00,Credit Card,UPS,1Z992891,Web,
ORD-0992892-F35F,CUST-117485-CCF9,PO-992892,2025-06-30 11:02:49,2025-07-05 11:02:49,,Processing,146.75,10.87,0.00,Credit Card,,,Web,
ORD-0992893-EB05,CUST-321452-FF3F,PO-992893,2024-09-17 14:03:13,2024-09-22 14:03:13,,Processing,236.23,17.5,0.00,Credit Card,,,Web,
ORD-0992894-F16C,CUST-463243-4810,PO-992894,2025-01-18 03:28:57,2025-01-23 03:28:57,2025-01-20 03:28:57,Shipped,1371.58,101.6,0.00,Credit Card,UPS,1Z992894,Web,
ORD-0992895-0260,CUST-261315-F41B,PO-992895,2025-03-10 16:08:43,2025-03-15 16:08:43,,Processing,1310.45,97.07,0.00,Credit Card,,,Web,
