order_id,customer_id,order_number,order_date,required_date,shipped_date,status,total_amount,tax_amount,shipping_fee,payment_method,shipping_provider,tracking_number,source_channel,notes
ORD-0504839-6BA0,CUST-221570-588E,PO-504839,2024-06-22 17:45:03,2024-06-27 17:45:03,,Pending,246.0,18.22,0.00,Credit Card,,,Web,
ORD-0504840-32FA,CUST-350009-34AC,PO-504840,2024-03-10 22:03:46,2024-03-15 22:03:46,2024-03-12 22:03:46,Shipped,1054.67,78.12,0.00,Credit Card,UPS,1Z504840,Web,
ORD-0504841-2FB1,CUST-399033-F856,PO-504841,2025-06-04 07:55:17,2025-06-09 07:55:17,2025-06-06 07:55:17,Delivered,1044.65,77.38,0.00,Credit Card,UPS,1Z504841,Web,
ORD-0504842-DF5C,CUST-231460-9F42,PO-504842,2024-10-25 07:56:58,2024-10-30 07:56:58,2024-10-27 07:56:58,Shipped,199.26,14.76,0.00,Credit Card,UPS,1Z504842,Web,
ORD-0504843-7309,CUST-207448-717E,PO-504843,2024-12-17 14:47:18,2024-12-22 14:47:18,,Pending,388.96,28.81,0.00,Credit Card,,,Web,
ORD-0504844-0848,CUST-275363-74D2,PO-504844,2025-09-25 11:41:57,2025-09-30 11:41:57,,Processing,363.25,26.91,0.00,Credit Card,,,Web,
ORD-0504845-66B9,CUST-345565-0D28,PO-504845,2025-10-08 09:40:59,2025-10-13 09:40:59,,Pending,1370.87,101.55,0.00,Credit Card,,,Web,
ORD-0504846-D0AA,CUST-049081-F128,PO-504846,2025-10-02 15:31:00,2025-10-07 15:31:00,2025-10-04 15:31:00,Delivered,837.15,62.01,0.00,Credit Card,UPS,1Z504846,Web,
ORD-0504847-6AA2,CUST-148670-0FDC,PO-504847,2024-01-01 05:02:33,2024-01-06 05:02:33,,Pending,374.13,27.71,0.00,Credit Card,,,Web,
ORD-0504848-9AD6,CUST-045126-0C00,PO-504848,2023-11-12 10:26:36,2023-11-17 10:26:36,,Pending,1669.74,123.68,0.00,Credit Card,,,Web,
ORD-0504849-CCEA,CUST-351524-233D,PO-504849,2024-06-19 14:58:58,2024-06-24 14:58:58,,Pending,1606.42,118.99,0.00,Credit Card,,,Web,
ORD-0504850-28D4,CUST-075139-3CC3,PO-504850,2024-12-04 05:54:27,2024-12-09 05:54:27,2024-12-06 05:54:27,Delivered,511.67,37.9,0.00,Credit Card,UPS,1Z504850,Web,
ORD-0504851-1016,CUST-484931-5D75,PO-504851,2024-11-05 05:38:46,2024-11-10 05:38:46,,Processing,827.13,61.27,0.00,Credit Card,,,Web,
ORD-0504852-0BA9,CUST-074559-C27E,PO-504852,2026-05-18 10:18:32,2026-05-23 10:18:32,2026-05-20 10:18:32,Shipped,1423.57,105.45,0.00,Credit Card,UPS,1Z504852,Web,
ORD-0504853-09E4,CUST-119372-C552,PO-504853,2024-05-01 07:04:20,2024-05-06 07:04:20,,Processing,1053.4,78.03,0.00,Credit Card,,,Web,
ORD-0504854-5FED,CUST-447616-4087,PO-504854,2025-06-16 04:13:45,2025-06-21 04:13:45,,Pending,486.15,36.01,0.00,Credit Card,,,Web,
ORD-0504855-D581,CUST-399656-B077,PO-504855,2024-06-16 02:10:18,2024-06-21 02:10:18,,Processing,38.42,2.85,0.00,Credit Card,,,Web,
ORD-0504856-A932,CUST-412976-7EEE,PO-504856,2025-07-06 01:28:26,2025-07-11 01:28:26,,Pending,52.92,3.92,0.00,Credit Card,,,Web,
ORD-0504857-9116,CUST-212061-FF1B,PO-504857,2024-05-29 23:57:32,2024-06-03 23:57:32,2024-05-31 23:57:32,Delivered,1284.1,95.12,0.00,Credit Card,UPS,1Z504857,Web,
ORD-0504858-238C,CUST-265966-EB83,PO-504858,2026-05-05 06:20:11,2026-05-10 06:20:11,,Processing,288.27,21.35,0.00,Credit Card,,,Web,
ORD-0504859-010E,CUST-119050-C4B9,PO-504859,2025-01-05 18:03:11,2025-01-10 18:03:11,2025-01-07 18:03:11,Delivered,33.85,2.51,0.00,Credit Card,UPS,1Z504859,Web,
ORD-0504860-D1C9,CUST-149852-24C0,PO-504860,2024-01-23 13:03:39,2024-01-28 13:03:39,2024-01-25 13:03:39,Delivered,1502.97,111.33,0.00,Credit Card,UPS,1Z504860,Web,
ORD-0504861-1FBA,CUST-079233-D4AB,PO-504861,2026-04-21 14:51:22,2026-04-26 14:51:22,,Processing,382.06,28.3,0.00,Credit Card,,,Web,
ORD-0504862-A9B9,CUST-022818-4602,PO-504862,2024-10-05 08:59:45,2024-10-10 08:59:45,2024-10-07 08:59:45,Shipped,426.84,31.62,0.00,Credit Card,UPS,1Z504862,Web,
ORD-0504863-8B2F,CUST-105319-F88F,PO-504863,2025-12-04 13:24:01,2025-12-09 13:24:01,,Pending,431.91,31.99,0.00,Credit Card,,,Web,
ORD-0504864-7BCE,CUST-304479-D481,PO-504864,2025-02-01 19:33:08,2025-02-06 19:33:08,2025-02-03 19:33:08,Delivered,213.15,15.79,0.00,Credit Card,UPS,1Z504864,Web,
ORD-0504865-6086,CUST-227287-18AD,PO-504865,2026-03-11 15:06:26,2026-03-16 15:06:26,,Pending,455.26,33.72,0.00,Credit Card,,,Web,
ORD-0504866-42D1,CUST-174008-D00A,PO-504866,2023-08-31 23:16:01,2023-09-05 23:16:01,2023-09-02 23:16:01,Shipped,866.47,64.18,0.00,Credit Card,UPS,1Z504866,Web,
ORD-0504867-3FA9,CUST-065432-8705,PO-504867,2023-12-31 04:06:48,2024-01-05 04:06:48,,Pending,662.46,49.07,0.00,Credit Card,,,Web,
ORD-0504868-7C3E,CUST-493919-6385,PO-504868,2024-01-31 15:51:29,2024-02-05 15:51:29,,Pending,991.48,73.44,0.00,Credit Card,,,Web,
ORD-0504869-ABF9,CUST-121321-A5B0,PO-504869,2025-02-21 00:01:21,2025-02-26 00:01:21,2025-02-23 00:01:21,Delivered,152.45,11.29,0.00,Credit Card,UPS,1Z504869,Web,
ORD-0504870-0EA7,CUST-095072-9957,PO-504870,2025-06-15 09:20:06,2025-06-20 09:20:06,,Processing,117.09,8.67,0.00,Credit Card,,,Web,
ORD-0504871-5CD2,CUST-245825-8CE5,PO-504871,2025-07-07 13:31:57,2025-07-12 13:31:57,2025-07-09 13:31:57,Delivered,272.61,20.19,0.00,Credit Card,UPS,1Z504871,Web,
ORD-0504872-03C5,CUST-215109-3AAC,PO-504872,2025-11-14 05:58:12,2025-11-19 05:58:12,,Pending,1407.25,104.24,0.00,Credit Card,,,Web,
ORD-0504873-266F,CUST-288213-BE81,PO-504873,2026-01-04 20:37:46,2026-01-09 20:37:46,,Pending,94.48,7.0,0.00,Credit Card,,,Web,
ORD-0504874-C386,CUST-397105-999F,PO-504874,2025-08-18 07:48:08,2025-08-23 07:48:08,,Pending,179.37,13.29,0.00,Credit Card,,,Web,
ORD-0504875-D248,CUST-022098-1B22,PO-504875,2024-07-20 17:53:38,2024-07-25 17:53:38,,Pending,548.72,40.65,0.00,Credit Card,,,Web,
ORD-0504876-115B,CUST-354487-1BD1,PO-504876,2023-09-05 00:29:12,2023-09-10 00:29:12,2023-09-07 00:29:12,Delivered,503.33,37.28,0.00,Credit Card,UPS,1Z504876,Web,
ORD-0504877-775E,CUST-481486-507A,PO-504877,2024-04-27 16:11:52,2024-05-02 16:11:52,,Pending,365.02,27.04,0.00,Credit Card,,,Web,
ORD-0504878-866E,CUST-363415-A602,PO-504878,2023-08-05 06:15:36,2023-08-10 06:15:36,,Processing,1065.45,78.92,0.00,Credit Card,,,Web,
ORD-0504879-8FCF,CUST-313293-83B5,PO-504879,2025-11-03 15:39:40,2025-11-08 15:39:40,2025-11-05 15:39:40,Shipped,265.16,19.64,0.00,Credit Card,UPS,1Z504879,Web,
ORD-0504880-67A5,CUST-083049-A126,PO-504880,2023-12-07 17:40:48,2023-12-12 17:40:48,2023-12-09 17:40:48,Delivered,534.68,39.61,0.00,Credit Card,UPS,1Z504880,Web,
ORD-0504881-C816,CUST-432368-AAB8,PO-504881,2024-09-09 11:30:59,2024-09-14 11:30:59,2024-09-11 11:30:59,Shipped,1083.95,80.29,0.00,Credit Card,UPS,1Z504881,Web,
ORD-0504882-BF06,CUST-174691-624F,PO-504882,2025-01-05 18:44:44,2025-01-10 18:44:44,2025-01-07 18:44:44,Shipped,952.62,70.56,0.00,Credit Card,UPS,1Z504882,Web,
ORD-0504883-9C75,CUST-123895-2C25,PO-504883,2024-03-17 18:14:49,2024-03-22 18:14:49,2024-03-19 18:14:49,Shipped,250.26,18.54,0.00,Credit Card,UPS,1Z504883,Web,
ORD-0504884-8786,CUST-361605-4E32,PO-504884,2023-12-14 03:25:48,2023-12-19 03:25:48,2023-12-16 03:25:48,Delivered,779.11,57.71,0.00,Credit Card,UPS,1Z504884,Web,
ORD-0504885-B92C,CUST-224492-DA52,PO-504885,2025-01-29 02:22:38,2025-02-03 02:22:38,,Processing,974.07,72.15,0.00,Credit Card,,,Web,
ORD-0504886-2E19,CUST-472325-BD4C,PO-504886,2024-04-18 16:17:56,2024-04-23 16:17:56,2024-04-20 16:17:56,Shipped,591.04,43.78,0.00,Credit Card,UPS,1Z504886,Web,
ORD-0504887-B424,CUST-261487-A4C0,PO-504887,2023-11-06 14:01:48,2023-11-11 14:01:48,2023-11-08 14:01:48,Shipped,155.26,11.5,0.00,Credit Card,UPS,1Z504887,Web,
ORD-0504888-A859,CUST-071902-610B,PO-504888,2023-10-15 13:41:27,2023-10-20 13:41:27,,Pending,383.57,28.41,0.00,Credit Card,,,Web,
ORD-0504889-47BD,CUST-471228-56F5,PO-504889,2025-11-19 12:58:30,2025-11-24 12:58:30,,Pending,174.44,12.92,0.00,Credit Card,,,Web,
ORD-0504890-4612,CUST-213828-8225,PO-504890,2025-05-05 09:06:23,2025-05-10 09:06:23,2025-05-07 09:06:23,Shipped,247.27,18.32,0.00,Credit Card,UPS,1Z504890,Web,
ORD-0504891-F974,CUST-195127-3F2E,PO-504891,2025-08-11 22:20:48,2025-08-16 22:20:48,2025-08-13 22:20:48,Delivered,336.98,24.96,0.00,Credit Card,UPS,1Z504891,Web,
ORD-0504892-E621,CUST-432719-14E3,PO-504892,2025-10-01 02:36:18,2025-10-06 02:36:18,,Processing,782.57,57.97,0.00,Credit Card,,,Web,
ORD-0504893-227A,CUST-299590-9F18,PO-504893,2024-01-22 22:51:41,2024-01-27 22:51:41,,Processing,239.8,17.76,0.00,Credit Card,,,Web,
ORD-0504894-1E6D,CUST-336683-BE96,PO-504894,2023-07-22 05:36:41,2023-07-27 05:36:41,,Pending,1827.06,135.34,0.00,Credit Card,,,Web,
ORD-0504895-2C77,CUST-339235-DB09,PO-504895,2025-08-18 13:05:30,2025-08-23 13:05:30,2025-08-20 13:05:30,Shipped,434.98,32.22,0.00,Credit Card,UPS,1Z504895,Web,
ORD-0504896-606D,CUST-196389-BA42,PO-504896,2024-12-29 04:34:17,2025-01-03 04:34:17,2024-12-31 04:34:17,Shipped,1752.36,129.8,0.00,Credit Card,UPS,1Z504896,Web,
ORD-0504897-D8CB,CUST-300814-07E8,PO-504897,2024-07-01 19:34:17,2024-07-06 19:34:17,2024-07-03 19:34:17,Shipped,443.37,32.84,0.00,Credit Card,UPS,1Z504897,Web,
ORD-0504898-E5C7,CUST-120675-D4B7,PO-504898,2025-12-30 00:37:43,2026-01-04 00:37:43,2026-01-01 00:37:43,Shipped,312.06,23.12,0.00,Credit Card,UPS,1Z504898,Web,
ORD-0504899-539E,CUST-299548-0727,PO-504899,2026-05-07 04:32:01,2026-05-12 04:32:01,,Processing,357.62,26.49,0.00,Credit Card,,,Web,
ORD-0504900-592A,CUST-282880-7777,PO-504900,2024-07-09 07:44:21,2024-07-14 07:44:21,2024-07-11 07:44:21,Delivered,1714.68,127.01,0.00,Credit Card,UPS,1Z504900,Web,
ORD-0504901-AC47,CUST-160346-BD9D,PO-504901,2025-05-27 11:59:53,2025-06-01 11:59:53,2025-05-29 11:59:53,Delivered,171.46,12.7,0.00,Credit Card,UPS,1Z504901,Web,
ORD-0504902-7D33,CUST-121752-950C,PO-504902,2025-12-27 10:14:05,2026-01-01 10:14:05,2025-12-29 10:14:05,Delivered,624.09,46.23,0.00,Credit Card,UPS,1Z504902,Web,
ORD-0504903-4DF0,CUST-346882-B4C6,PO-504903,2025-01-04 16:16:13,2025-01-09 16:16:13,,Pending,438.88,32.51,0.00,Credit Card,,,Web,
ORD-0504904-DF64,CUST-055566-8678,PO-504904,2026-05-08 03:27:59,2026-05-13 03:27:59,2026-05-10 03:27:59,Delivered,462.54,34.26,0.00,Credit Card,UPS,1Z504904,Web,
ORD-0504905-028E,CUST-046685-36AD,PO-504905,2023-09-02 09:15:58,2023-09-07 09:15:58,2023-09-04 09:15:58,Delivered,150.1,11.12,0.00,Credit Card,UPS,1Z504905,Web,
ORD-0504906-A436,CUST-367214-0084,PO-504906,2025-03-13 10:31:19,2025-03-18 10:31:19,2025-03-15 10:31:19,Delivered,1664.24,123.28,0.00,Credit Card,UPS,1Z504906,Web,
ORD-0504907-4B5F,CUST-470272-5AD7,PO-504907,2025-04-16 01:49:00,2025-04-21 01:49:00,,Pending,443.79,32.87,0.00,Credit Card,,,Web,
ORD-0504908-5CBC,CUST-266822-10B1,PO-504908,2025-12-29 02:13:21,2026-01-03 02:13:21,2025-12-31 02:13:21,Delivered,775.14,57.42,0.00,Credit Card,UPS,1Z504908,Web,
ORD-0504909-4EBE,CUST-056904-CB97,PO-504909,2025-10-25 13:38:56,2025-10-30 13:38:56,2025-10-27 13:38:56,Shipped,538.98,39.92,0.00,Credit Card,UPS,1Z504909,Web,
ORD-0504910-F034,CUST-104009-C629,PO-504910,2025-08-15 19:12:41,2025-08-20 19:12:41,,Processing,731.53,54.19,0.00,Credit Card,,,Web,
ORD-0504911-8E8B,CUST-388602-8A70,PO-504911,2025-01-01 03:25:21,2025-01-06 03:25:21,,Pending,1023.93,75.85,0.00,Credit Card,,,Web,
ORD-0504912-6E08,CUST-454929-8008,PO-504912,2024-09-01 05:25:14,2024-09-06 05:25:14,2024-09-03 05:25:14,Shipped,174.79,12.95,0.00,Credit Card,UPS,1Z504912,Web,
ORD-0504913-0C1D,CUST-388603-BA32,PO-504913,2026-04-15 21:36:57,2026-04-20 21:36:57,2026-04-17 21:36:57,Shipped,1443.95,106.96,0.00,Credit Card,UPS,1Z504913,Web,
ORD-0504914-88BB,CUST-420683-924D,PO-504914,2025-07-21 10:27:16,2025-07-26 10:27:16,,Pending,869.75,64.43,0.00,Credit Card,,,Web,
ORD-0504915-65E1,CUST-287945-50E7,PO-504915,2025-10-10 04:00:17,2025-10-15 04:00:17,,Processing,131.64,9.75,0.00,Credit Card,,,Web,
ORD-0504916-C276,CUST-008069-7CC5,PO-504916,2025-08-25 07:08:49,2025-08-30 07:08:49,,Pending,655.96,48.59,0.00,Credit Card,,,Web,
ORD-0504917-46F6,CUST-330199-46C7,PO-504917,2025-03-12 22:17:17,2025-03-17 22:17:17,,Processing,848.71,62.87,0.00,Credit Card,,,Web,
ORD-0504918-CF5C,CUST-257771-10C0,PO-504918,2024-03-22 18:56:04,2024-03-27 18:56:04,2024-03-24 18:56:04,Shipped,240.54,17.82,0.00,Credit Card,UPS,1Z504918,Web,
ORD-0504919-1E2E,CUST-242677-2080,PO-504919,2024-07-22 06:45:49,2024-07-27 06:45:49,,Pending,244.75,18.13,0.00,Credit Card,,,Web,
ORD-0504920-F811,CUST-084886-AD11,PO-504920,2024-10-24 19:06:12,2024-10-29 19:06:12,,Pending,716.5,53.07,0.00,Credit Card,,,Web,
ORD-0504921-4B8C,CUST-303156-58AD,PO-504921,2025-10-16 20:13:50,2025-10-21 20:13:50,,Pending,893.38,66.18,0.00,Credit Card,,,Web,
ORD-0504922-99BB,CUST-404836-1EF4,PO-504922,2025-07-19 23:40:58,2025-07-24 23:40:58,2025-07-21 23:40:58,Delivered,779.43,57.74,0.00,Credit Card,UPS,1Z504922,Web,
ORD-0504923-2AA2,CUST-346833-B59D,PO-504923,2026-02-02 15:17:01,2026-02-07 15:17:01,,Pending,1335.2,98.9,0.00,Credit Card,,,Web,
ORD-0504924-2671,CUST-338900-DC84,PO-504924,2026-01-22 14:25:47,2026-01-27 14:25:47,,Pending,86.82,6.43,0.00,Credit Card,,,Web,
ORD-0504925-AF20,CUST-381418-0C62,PO-504925,2023-11-12 23:40:41,2023-11-17 23:40:41,,Processing,786.89,58.29,0.00,Credit Card,,,Web,
ORD-0504926-43FA,CUST-166970-DC3B,PO-504926,2023-08-07 19:57:23,2023-08-12 19:57:23,2023-08-09 19:57:23,Delivered,991.55,73.45,0.00,Credit Card,UPS,1Z504926,Web,
ORD-0504927-352D,CUST-362824-FE63,PO-504927,2024-10-03 11:19:30,2024-10-08 11:19:30,,Processing,393.79,29.17,0.00,Credit Card,,,Web,
ORD-0504928-4245,CUST-210248-4357,PO-504928,2024-10-22 11:49:09,2024-10-27 11:49:09,,Pending,26.68,1.98,0.00,Credit Card,,,Web,
ORD-0504929-077F,CUST-444365-E8D0,PO-504929,2024-07-29 14:20:35,2024-08-03 14:20:35,,Processing,982.39,72.77,0.00,Credit Card,,,Web,
ORD-0504930-4E5A,CUST-212881-DC02,PO-504930,2024-06-07 10:04:43,2024-06-12 10:04:43,2024-06-09 10:04:43,Shipped,749.56,55.52,0.00,Credit Card,UPS,1Z504930,Web,
ORD-0504931-9738,CUST-390358-4965,PO-504931,2026-03-14 01:58:33,2026-03-19 01:58:33,2026-03-16 01:58:33,Delivered,117.4,8.7,0.00,Credit Card,UPS,1Z504931,Web,
ORD-0504932-9E37,CUST-310227-32D3,PO-504932,2025-06-29 17:35:24,2025-07-04 17:35:24,2025-07-01 17:35:24,Shipped,39.41,2.92,0.00,Credit Card,UPS,1Z504932,Web,
ORD-0504933-800B,CUST-053299-1383,PO-504933,2024-07-02 17:18:02,2024-07-07 17:18:02,,Processing,728.44,53.96,0.00,Credit Card,,,Web,
ORD-0504934-5E32,CUST-185467-A852,PO-504934,2023-09-21 04:51:43,2023-09-26 04:51:43,2023-09-23 04:51:43,Delivered,734.18,54.38,0.00,Credit Card,UPS,1Z504934,Web,
ORD-0504935-099C,CUST-468746-8149,PO-504935,2024-07-13 21:20:44,2024-07-18 21:20:44,,Pending,909.77,67.39,0.00,Credit Card,,,Web,
ORD-0504936-D1C2,CUST-032139-54ED,PO-504936,2025-04-21 23:04:10,2025-04-26 23:04:10,,Processing,737.29,54.61,0.00,Credit Card,,,Web,
ORD-0504937-2AE7,CUST-300010-BB8D,PO-504937,2024-12-20 00:03:49,2024-12-25 00:03:49,2024-12-22 00:03:49,Delivered,310.73,23.02,0.00,Credit Card,UPS,1Z504937,Web,
ORD-0504938-4ABD,CUST-487798-1A5B,PO-504938,2026-02-02 07:28:52,2026-02-07 07:28:52,,Processing,543.96,40.29,0.00,Credit Card,,,Web,
ORD-0504939-C06A,CUST-470876-A1C8,PO-504939,2024-08-25 11:53:16,2024-08-30 11:53:16,2024-08-27 11:53:16,Shipped,400.63,29.68,0.00,Credit Card,UPS,1Z504939,Web,
ORD-0504940-5978,CUST-092968-E4A9,PO-504940,2023-07-18 06:01:59,2023-07-23 06:01:59,2023-07-20 06:01:59,Delivered,512.65,37.97,0.00,Credit Card,UPS,1Z504940,Web,
ORD-0504941-17EB,CUST-073893-0D25,PO-504941,2026-01-04 22:59:49,2026-01-09 22:59:49,,Processing,1215.24,90.02,0.00,Credit Card,,,Web,
ORD-0504942-BFE4,CUST-106899-D460,PO-504942,2025-12-02 08:45:07,2025-12-07 08:45:07,2025-12-04 08:45:07,Shipped,205.11,15.19,0.00,Credit Card,UPS,1Z504942,Web,
ORD-0504943-9CA8,CUST-036462-84AA,PO-504943,2026-06-19 04:58:34,2026-06-24 04:58:34,,Pending,559.97,41.48,0.00,Credit Card,,,Web,
ORD-0504944-598B,CUST-161218-0A9D,PO-504944,2026-02-09 10:26:09,2026-02-14 10:26:09,2026-02-11 10:26:09,Shipped,2239.86,165.92,0.00,Credit Card,UPS,1Z504944,Web,
ORD-0504945-B4BE,CUST-173111-E5DF,PO-504945,2026-05-03 14:15:54,2026-05-08 14:15:54,2026-05-05 14:15:54,Shipped,1187.58,87.97,0.00,Credit Card,UPS,1Z504945,Web,
ORD-0504946-9938,CUST-382758-318A,PO-504946,2025-10-09 12:15:56,2025-10-14 12:15:56,2025-10-11 12:15:56,Shipped,346.1,25.64,0.00,Credit Card,UPS,1Z504946,Web,
ORD-0504947-6BE8,CUST-005360-4C4E,PO-504947,2024-09-22 03:57:31,2024-09-27 03:57:31,,Pending,194.86,14.43,0.00,Credit Card,,,Web,
ORD-0504948-22B3,CUST-257021-F0B6,PO-504948,2026-01-17 05:45:56,2026-01-22 05:45:56,2026-01-19 05:45:56,Delivered,513.09,38.01,0.00,Credit Card,UPS,1Z504948,Web,
ORD-0504949-FC70,CUST-270067-27E4,PO-504949,2025-01-09 17:18:08,2025-01-14 17:18:08,2025-01-11 17:18:08,Delivered,257.36,19.06,0.00,Credit Card,UPS,1Z504949,Web,
ORD-0504950-EA6B,CUST-289214-7282,PO-504950,2023-08-04 03:43:22,2023-08-09 03:43:22,2023-08-06 03:43:22,Delivered,1145.94,84.88,0.00,Credit Card,UPS,1Z504950,Web,
ORD-0504951-6B75,CUST-375510-953F,PO-504951,2024-08-02 05:40:50,2024-08-07 05:40:50,,Pending,1783.61,132.12,0.00,Credit Card,,,Web,
ORD-0504952-AAFC,CUST-184159-27EC,PO-504952,2026-02-07 07:30:38,2026-02-12 07:30:38,2026-02-09 07:30:38,Shipped,503.63,37.31,0.00,Credit Card,UPS,1Z504952,Web,
ORD-0504953-E422,CUST-482180-985A,PO-504953,2025-05-08 16:43:59,2025-05-13 16:43:59,2025-05-10 16:43:59,Delivered,115.67,8.57,0.00,Credit Card,UPS,1Z504953,Web,
ORD-0504954-A032,CUST-476435-27FB,PO-504954,2025-12-25 07:42:22,2025-12-30 07:42:22,2025-12-27 07:42:22,Shipped,1212.54,89.82,0.00,Credit Card,UPS,1Z504954,Web,
ORD-0504955-1341,CUST-356495-AB89,PO-504955,2023-09-07 20:02:22,2023-09-12 20:02:22,,Pending,937.28,69.43,0.00,Credit Card,,,Web,
ORD-0504956-3518,CUST-397137-84BA,PO-504956,2025-12-31 05:21:35,2026-01-05 05:21:35,,Pending,1029.61,76.27,0.00,Credit Card,,,Web,
ORD-0504957-68C2,CUST-176045-F1B3,PO-504957,2025-10-04 12:42:18,2025-10-09 12:42:18,2025-10-06 12:42:18,Shipped,922.61,68.34,0.00,Credit Card,UPS,1Z504957,Web,
ORD-0504958-E1D5,CUST-046119-504D,PO-504958,2024-11-13 17:49:34,2024-11-18 17:49:34,2024-11-15 17:49:34,Delivered,1804.49,133.67,0.00,Credit Card,UPS,1Z504958,Web,
ORD-0504959-094D,CUST-181494-BC54,PO-504959,2025-11-22 17:29:48,2025-11-27 17:29:48,,Pending,713.79,52.87,0.00,Credit Card,,,Web,
ORD-0504960-DE85,CUST-341969-BF88,PO-504960,2024-02-23 18:08:45,2024-02-28 18:08:45,,Processing,451.07,33.41,0.00,Credit Card,,,Web,
ORD-0504961-DA09,CUST-441645-2A1E,PO-504961,2024-02-04 21:54:58,2024-02-09 21:54:58,,Pending,1457.27,107.95,0.00,Credit Card,,,Web,
ORD-0504962-F914,CUST-353007-BCED,PO-504962,2023-07-10 12:04:02,2023-07-15 12:04:02,,Processing,653.28,48.39,0.00,Credit Card,,,Web,
ORD-0504963-945C,CUST-431485-0D20,PO-504963,2024-08-05 08:04:52,2024-08-10 08:04:52,2024-08-07 08:04:52,Shipped,194.39,14.4,0.00,Credit Card,UPS,1Z504963,Web,
ORD-0504964-BAFF,CUST-365398-1BAA,PO-504964,2025-03-05 22:48:37,2025-03-10 22:48:37,2025-03-07 22:48:37,Delivered,915.03,67.78,0.00,Credit Card,UPS,1Z504964,Web,
ORD-0504965-96B5,CUST-480976-2613,PO-504965,2026-04-14 15:14:47,2026-04-19 15:14:47,,Processing,168.43,12.48,0.00,Credit Card,,,Web,
ORD-0504966-62F6,CUST-413005-9C38,PO-504966,2024-08-13 13:19:21,2024-08-18 13:19:21,2024-08-15 13:19:21,Delivered,590.28,43.72,0.00,Credit Card,UPS,1Z504966,Web,
ORD-0504967-3EF2,CUST-462743-5346,PO-504967,2026-06-22 23:43:56,2026-06-27 23:43:56,,Pending,1171.65,86.79,0.00,Credit Card,,,Web,
ORD-0504968-E672,CUST-276798-7858,PO-504968,2026-03-04 14:31:47,2026-03-09 14:31:47,2026-03-06 14:31:47,Delivered,78.89,5.84,0.00,Credit Card,UPS,1Z504968,Web,
ORD-0504969-32BD,CUST-326687-4498,PO-504969,2025-12-16 15:01:05,2025-12-21 15:01:05,2025-12-18 15:01:05,Shipped,1290.75,95.61,0.00,Credit Card,UPS,1Z504969,Web,
ORD-0504970-1F70,CUST-421130-8CB1,PO-504970,2025-03-10 12:28:01,2025-03-15 12:28:01,2025-03-12 12:28:01,Shipped,1023.89,75.84,0.00,Credit Card,UPS,1Z504970,Web,
ORD-0504971-B291,CUST-413768-3490,PO-504971,2023-10-07 20:47:06,2023-10-12 20:47:06,2023-10-09 20:47:06,Delivered,1974.87,146.29,0.00,Credit Card,UPS,1Z504971,Web,
ORD-0504972-0DE5,CUST-144043-9751,PO-504972,2026-01-28 12:08:55,2026-02-02 12:08:55,2026-01-30 12:08:55,Delivered,204.51,15.15,0.00,Credit Card,UPS,1Z504972,Web,
ORD-0504973-EE8E,CUST-283647-C0E7,PO-504973,2025-05-02 02:15:50,2025-05-07 02:15:50,2025-05-04 02:15:50,Delivered,646.44,47.88,0.00,Credit Card,UPS,1Z504973,Web,
